Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000074656,Eif2s2,0.9995772694032955,-0.9098433434350721,0.0001334535928545429,1.878155493236962,0.9098433434350721,0.0001334535928545429
ENSMUSG00000027597,Ahcy,0.01430254715430236,-2.1160384761895363,0.000000000000002507456748352699,0.062342343189314,2.1160384761895363,0.000000000000002507456748352699
ENSMUSG00000109877,Gm45609,0.006617596444527957,0.7258736679044357,0.11308040180358969,0.003942598778770846,-0.7258736679044357,0.11308040180358969
ENSMUSG00000027598,Itch,1.1371592341935621,0.88451845688359,0.0002778669409744772,0.6159078529711082,-0.88451845688359,0.00027786694097443773
ENSMUSG00000047459,Dynlrb1,0.7255874295145331,-0.12740550250173144,0.7136397200704578,0.7925855607447767,0.12740550250173144,0.7136397200704598
ENSMUSG00000027602,Map1lc3a,0.10235927403713405,0.3644881046775672,0.21461197029076548,0.07946800663459987,-0.3644881046775672,0.21461197029076548
ENSMUSG00000038383,Pigu,0.13053742663964019,-0.2093675572351561,0.533811354333835,0.15092760949982145,0.2093675572351561,0.5338113543338724
ENSMUSG00000038375,Trp53inp2,0.03757087013667485,2.2121181176757005,0.0000000000014135637621923208,0.00800840376937828,-2.2121181176757005,0.0000000000014135637621923208
ENSMUSG00000038369,Ncoa6,0.4051676790875504,0.5206115078012694,0.04614459614831814,0.28238863752946186,-0.5206115078012694,0.046144596148315474
ENSMUSG00000027603,Ggt7,0.02871182973512936,2.2550936166985966,0.000000000004331676150836136,0.005913898168156269,-2.2550936166985966,0.000000000004331676150836136
ENSMUSG00000027605,Acss2,0.25648522993872064,1.44678021643841,0.000000004880924150370273,0.09400633963131737,-1.44678021643841,0.000000004880924150370273
ENSMUSG00000086529,Acss2os,0.009926394666791936,2.0256486205532482,0.000005007873039210751,0.00234091802489519,-2.0256486205532482,0.000005007873039210751
ENSMUSG00000027610,Gss,0.049845444187008967,-0.2584883537281124,0.43886717083809007,0.05963180652890905,0.2584883537281124,0.43886717083809007
ENSMUSG00000085317,Gssos2,0.00021347085304928895,1.3779503644841302,0.7094796988027989,0,-1.3779503644841302,0.7094796988027989
ENSMUSG00000085010,Gssos1,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000074652,Myh7b,0.003842475354887201,1.6805131345045599,0.00622691030254378,0.0011088559065293006,-1.6805131345045599,0.00622691030254378
ENSMUSG00000038324,Trpc4ap,1.0764267765010396,1.3178556448223113,0.000000033219383653048116,0.43171456627540766,-1.3178556448223113,0.00000003321938365305001
ENSMUSG00000038312,Edem2,0.14217158813082645,0.1933093512127897,0.5761666102421464,0.12431506774311825,-0.1933093512127897,0.576166610242189
ENSMUSG00000027611,Procr,0.0014942959713450225,2.699878459371492,0.006568792650452889,0.00012320621183658893,-2.699878459371492,0.006568792650452889
ENSMUSG00000027612,Mmp24,0.001174089691771089,1.3779503644841302,0.40264443305609093,0.0003696186355097668,-1.3779503644841302,0.40264443305609093
ENSMUSG00000074649,BC029722,0.03223409881044263,0.30145222701008656,0.39206019751110033,0.026119716909356855,-0.30145222701008656,0.3920601975110784
ENSMUSG00000027613,Eif6,0.24271635991704152,-0.7238031343166034,0.0034310880461515085,0.40091301331626045,0.7238031343166034,0.0034310880461515085
ENSMUSG00000086754,Gm16098,0.00010673542652464447,-1.2070121362370259,0.5240134168968591,0.0003696186355097668,1.2070121362370259,0.5240134168968897
ENSMUSG00000074647,Fam83c,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000005882,Uqcc1,0.1900957946403918,0.1256831475656508,0.7372118541439474,0.17421358353693678,-0.1256831475656508,0.7372118541439474
ENSMUSG00000038241,Cep250,0.2504013106268159,0.499742029846846,0.060133810472452504,0.1770473264091783,-0.499742029846846,0.0601338104724423
ENSMUSG00000074646,6430550D23Rik,0.04205375805070992,1.4761822014881991,0.0000004141438308559801,0.015031157844063852,-1.4761822014881991,0.0000004141438308559801
ENSMUSG00000005881,Ergic3,0.24634536441887944,0.3494914777580993,0.2165338590005978,0.19331054637160805,-0.3494914777580993,0.21653385900055136
ENSMUSG00000013338,Fer1l4,0.0003202062795739334,0.7929878637629741,0.782370049789067,0.00012320621183658893,-0.7929878637629741,0.782370049789067
ENSMUSG00000038180,Spag4,0.0012808251182957336,-0.6764974195382454,0.380906421700934,0.0020945056012220123,0.6764974195382454,0.380906421700934
ENSMUSG00000074643,Cpne1,0.7489624879234302,0.6065747395320922,0.01633847583029851,0.49183919765166306,-0.6065747395320922,0.01633847583029758
ENSMUSG00000027618,Nfs1,0.1466544760448615,-0.2226654005485118,0.4895797884697188,0.17113342824102204,0.2226654005485118,0.4895797884697188
ENSMUSG00000067847,Romo1,0.5262056527664972,-1.03885979073113,0.000011501892011455821,1.0812577150779046,1.03885979073113,0.000011501892011456148
ENSMUSG00000027620,Rbm39,4.961169360292,0.6520517054558841,0.008686085696466594,3.157159178312592,-0.6520517054558841,0.008686085696466594
ENSMUSG00000038116,Phf20,0.5282336258704655,0.5698461850526921,0.02620101594494422,0.3558195397840689,-0.5698461850526921,0.02620101594494422
ENSMUSG00000046229,Scand1,0.923474910291224,0.18284814617575024,0.584365861506553,0.8135306167569968,-0.18284814617575024,0.584365861506553
ENSMUSG00000038085,Cnbd2,0.04952523790743504,0.3966869270657156,0.21322546173730242,0.037577894610159625,-0.3966869270657156,0.21322546173730242
ENSMUSG00000085546,Gm14252,0.0010673542652464448,2.2524194824002706,0.05661748685376519,0.00012320621183658893,-2.2524194824002706,0.05661748685376519
ENSMUSG00000102869,Norad,0.193938269995279,0.03428455999525415,1,0.1893679475928372,-0.03428455999525415,1
ENSMUSG00000027624,Epb41l1,0.00597718388538009,3.6258778779277154,0.00000012808276909232498,0.0003696186355097668,-3.6258778779277154,0.00000012808276909232498
ENSMUSG00000086872,Gm14225,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000027628,Aar2,0.07941115733433549,0.4980341240544277,0.08155323851778917,0.05618203259748456,-0.4980341240544277,0.08155323851778917
ENSMUSG00000055494,Gm14168,0.0037357399283625566,0.6409847703179228,0.27400509142164786,0.00234091802489519,-0.6409847703179228,0.27400509142164786
ENSMUSG00000061689,Dlgap4,0.1253073907399326,1.9199705426587115,0.00000000000010026593537345482,0.03301926477220584,-1.9199705426587115,0.00000000000010026593537345482
ENSMUSG00000086638,4930405A21Rik,0.005870448458855446,1.0153802850994218,0.03314747712891674,0.0028337428722415457,-1.0153802850994218,0.03314747712891674
ENSMUSG00000067818,Myl9,0,-1.2070121362370259,0.6353833057846586,0.00012320621183658893,1.2070121362370259,0.6353833057846586
ENSMUSG00000087179,5730471H19Rik,0.03170042167781941,0.6723063813405101,0.026275590464619736,0.01983620010569082,-0.6723063813405101,0.026275590464619736
ENSMUSG00000062175,Tgif2,0.04258743518333315,0.19843931421261907,0.6073364232496115,0.03708506976281327,-0.19843931421261907,0.6073364232496115
ENSMUSG00000085741,5430405H02Rik,0.21742006383070078,1.361759911110687,0.000000041727114695308254,0.08451946131990001,-1.361759911110687,0.000000041727114695308254
ENSMUSG00000027637,Rab5if,0.47411876462247077,-0.24387891949231977,0.41511086280181625,0.5614507073393358,0.24387891949231977,0.41511086280179343
ENSMUSG00000027636,Sla2,0.5633495811970736,0.9816172764443654,0.000052618075931724324,0.2852223804017034,-0.9816172764443654,0.000052618075931715346
ENSMUSG00000027634,Ndrg3,0.34219377743801016,0.9662907525852049,0.000087575525561163,0.17507602701979288,-0.9662907525852049,0.00008757552556113561
ENSMUSG00000027635,Dsn1,0.011847632344235536,-3.68621497578738,0.0000000000000000000000000000000000000000001405995998760483,0.153761352372063,3.68621497578738,0.0000000000000000000000000000000000000000001405995998760483
ENSMUSG00000055485,Soga1,0.004482887914035068,0.00979925283612193,1,0.004435423626117202,-0.00979925283612193,1
ENSMUSG00000074628,Tldc2,0.0010673542652464448,3.2524194824002706,0.00944057354906441,0,-3.2524194824002706,0.00944057354906441
ENSMUSG00000027639,Samhd1,0.3009939027994974,2.928549327226242,0.00000000000000000000000029153107747617525,0.039425987787708464,-2.928549327226242,0.00000000000000000000000029153107747617525
ENSMUSG00000027641,Rbl1,0.16405235056837855,-1.7267352887200829,0.00000000000023302246588668337,0.5432161879875207,1.7267352887200829,0.00000000000023302246588668337
ENSMUSG00000074627,Mroh8,0.007791686136299047,0.5105881330622486,0.34817424621774157,0.005421073320809914,-0.5105881330622486,0.34817424621774157
ENSMUSG00000027642,Rpn2,0.23289670067677423,-0.8001025178415828,0.0010843254373983904,0.4055948493660508,0.8001025178415828,0.0010843254373984212
ENSMUSG00000027643,Ghrh,0.0008538834121971558,1.3779503644841302,0.28926924006080906,0.00024641242367317786,-1.3779503644841302,0.28926924006080906
ENSMUSG00000063019,Manbal,0.1768606017513359,0.6163109175995367,0.01738501162034382,0.11532101427904726,-0.6163109175995367,0.0173850116203428
ENSMUSG00000027646,Src,0.0035222690753132675,2.8804507050133132,0.0006653619839507058,0.0003696186355097668,-2.8804507050133132,0.0006653619839507058
ENSMUSG00000087445,Gm14286,0.004162681634461134,2.307561036592732,0.0004971089358964682,0.0007392372710195336,-2.307561036592732,0.0004971089358964682
ENSMUSG00000067787,Blcap,0.03340818850221372,1.0763813572313463,0.00025764699010951564,0.015770395115083383,-1.0763813572313463,0.00025764699010951564
ENSMUSG00000067786,Nnat,0.016650726537844537,1.2802536905969966,0.0006463355981550107,0.006776341651012392,-1.2802536905969966,0.0006463355981550107
ENSMUSG00000120882,Gm57477,0.0014942959713450225,0.11491595865033588,1,0.0013552683302024784,-0.11491595865033588,1
ENSMUSG00000087547,Platr27,0.0013875605448203782,-0.3065478097879417,0.7554175106814436,0.0017248869657122453,0.3065478097879417,0.7554175106814436
ENSMUSG00000027649,Ctnnbl1,0.3711190780261888,0.015933465720036732,1,0.36703130506119847,-0.015933465720036732,1
ENSMUSG00000027650,Tti1,0.09157899595814496,-0.18501166821851278,0.6020833738142428,0.10410924900191766,0.18501166821851278,0.6020833738142428
ENSMUSG00000027651,Rprd1b,0.2902136247205083,-0.13524310209183232,0.694781825628347,0.3187344700212556,0.13524310209183232,0.6947818256283863
ENSMUSG00000100860,2010009K17Rik,0.019746053907059226,1.0467444560087564,0.004409900099467356,0.00948687831141735,-1.0467444560087564,0.004409900099467356
ENSMUSG00000037820,Tgm2,0.0025616502365914673,1.1149159586503359,0.20315805715696506,0.0011088559065293006,-1.1149159586503359,0.20315805715696506
ENSMUSG00000037813,D630003M21Rik,0.0003202062795739334,1.7929878637629741,0.47945786196233403,0,-1.7929878637629741,0.47945786196233403
ENSMUSG00000052922,Bpi,0.00021347085304928895,0.3779503644841302,1,0.00012320621183658893,-0.3779503644841302,1
ENSMUSG00000016024,Lbp,0.002241443957017534,2.2524194824002706,0.004730603008850154,0.0003696186355097668,-2.2524194824002706,0.004730603008850154
ENSMUSG00000085385,Snhg17,0.03821128269582272,0.188070756666173,0.6353833057846586,0.033512089619552196,-0.188070756666173,0.6353833057846586
ENSMUSG00000044349,Snhg11,0,-2.5289402311243894,0.10501044164404837,0.0004928248473463557,2.5289402311243894,0.10501044164404837
ENSMUSG00000027652,Ralgapb,0.39129207363934665,0.786315068383304,0.0015678482522525211,0.22682263599116026,-0.786315068383304,0.0015678482522525211
ENSMUSG00000044405,Adig,0.001601031397869667,0.9856329417053704,0.26536767944545525,0.0007392372710195336,-0.9856329417053704,0.26536767944545525
ENSMUSG00000037761,Actr5,0.09189920223771889,0.5111089213146216,0.06545849876976313,0.06443684879053602,-0.5111089213146216,0.06545849876976773
ENSMUSG00000037754,Ppp1r16b,0.984100632557222,1.4367071596790426,0.000000001735905953186391,0.3634583249179374,-1.4367071596790426,0.0000000017359059531864896
ENSMUSG00000027654,Fam83d,0.010780278078989092,-3.3126639238008893,0.00000000000000000000000000000000008707423567490543,0.1080518477806885,3.3126639238008893,0.00000000000000000000000000000000008707423567490543
ENSMUSG00000027655,Dhx35,0.06105266397209664,0.07886224595487867,0.8855210751062865,0.05778371335136021,-0.07886224595487867,0.8855210751062865
ENSMUSG00000085198,4933416E03Rik,0.00010673542652464447,-0.20701213623702586,1,0.00012320621183658893,0.20701213623702586,1
ENSMUSG00000074623,Gm826,0.0009606188387218002,1.5299534579291798,0.26697328831833034,0.00024641242367317786,-1.5299534579291798,0.26697328831833034
ENSMUSG00000074622,Mafb,0.052620565276649725,3.315090340645554,0.00000000000000000000018417318999569735,0.005174660897136736,-3.315090340645554,0.00000000000000000000018417318999569735
ENSMUSG00000120859,Gm57434,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000078956,Gm14221,0.02721753376378434,1.1930750215758463,0.0003203936845262183,0.011827796336312538,-1.1930750215758463,0.0003203936845262183
ENSMUSG00000070544,Top1,2.0650102969722965,0.0460649220353857,0.9638377887623923,2.000129642955185,-0.0460649220353857,0.96383778876232
ENSMUSG00000016933,Plcg1,0.3035555530360889,1.2999745421209246,0.0000000850191429593924,0.12320621183658895,-1.2999745421209246,0.0000000850191429593924
ENSMUSG00000098889,Gm27206,0.009606188387218002,1.9084650811829107,0.000036402836316725414,0.002464124236731779,-1.9084650811829107,0.000036402836316725414
ENSMUSG00000035877,Zhx3,0.23471120292769318,0.12066539141545762,0.7499844763503186,0.21585728313770383,-0.12066539141545762,0.7499844763503186
ENSMUSG00000085303,Gm16751,0.0027751210896407564,0.29994785248285716,0.7480871598262899,0.002217711813058601,-0.29994785248285716,0.7480871598262899
ENSMUSG00000057133,Chd6,1.0667138526872968,1.0687514599717094,0.000009060710971453619,0.5084720362496026,-1.0687514599717094,0.000009060710971453619
ENSMUSG00000109780,Gm45447,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000053141,Ptprt,0.0005336771326232224,0.056022269596766705,1,0.0004928248473463557,-0.056022269596766705,1
ENSMUSG00000016921,Srsf6,0.7326319676651597,-0.3692343797336286,0.17231142866533636,0.9463469131168397,0.3692343797336286,0.17231142866532417
ENSMUSG00000035576,L3mbtl1,0.0013875605448203782,-0.3065478097879417,0.8460837237121918,0.0017248869657122453,0.3065478097879417,0.8460837237121918
ENSMUSG00000017868,Sgk2,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000017858,Ift52,0.16383887971532926,0.43250652810621837,0.11773864230607847,0.12135811865904012,-0.43250652810621837,0.1177386423060885
ENSMUSG00000017861,Mybl2,0.01099374893203838,-3.9863526821250344,0.00000000000000000000000000000000000000000000000010177052591387273,0.17581526429081243,3.9863526821250344,0.00000000000000000000000000000000000000000000000010177052591387273
ENSMUSG00000070708,Gtsf1l,0.00010673542652464447,-0.20701213623702586,1,0.00012320621183658893,0.20701213623702586,1
ENSMUSG00000086152,Gm11454,0.0035222690753132675,0.7105257035710011,0.24416266315006108,0.0020945056012220123,-0.7105257035710011,0.24416266315006108
ENSMUSG00000086036,Gm14254,0.00010673542652464447,-0.20701213623702586,1,0.00012320621183658893,0.20701213623702586,1
ENSMUSG00000074607,Tox2,0.03426207191441088,0.9946217249326237,0.0014265038174241839,0.017125663445285863,-0.9946217249326237,0.0014265038174241839
ENSMUSG00000017817,Jph2,0.00021347085304928895,0.3779503644841302,1,0.00012320621183658893,-0.3779503644841302,1
ENSMUSG00000035399,Oser1,0.14462650294089327,-0.0604367069906151,0.9209703825782001,0.15080440328798486,0.0604367069906151,0.9209703825782001
ENSMUSG00000099632,2900093K20Rik,0.10246600946365869,1.8005136765559757,0.000000000005407280019748245,0.02932307841710817,-1.8005136765559757,0.000000000005407280019748245
ENSMUSG00000048486,Fitm2,0.011634161491186247,-0.06950861248709206,0.9462622463354998,0.012197414971822305,0.06950861248709206,0.9462622463354998
ENSMUSG00000053353,2310001K24Rik,0.00010673542652464447,-1.5289402311243894,0.3360976391615836,0.0004928248473463557,1.5289402311243894,0.3360976391615836
ENSMUSG00000046840,Hnf4aos,0.0003202062795739334,0.20802536304181807,1,0.00024641242367317786,-0.20802536304181807,1
ENSMUSG00000017950,Hnf4a,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000017679,Ttpal,0.12445350732773545,0.7648308512750157,0.0034204096284277973,0.07318448983093383,-0.7648308512750157,0.0034204096284277973
ENSMUSG00000017707,Serinc3,0.5865111687529214,-0.7620923918875759,0.0017256522022712627,0.9947669543686192,0.7620923918875759,0.0017256522022713668
ENSMUSG00000058812,0610039K10Rik,0.0003202062795739334,-0.20701213623702586,1,0.0003696186355097668,0.20701213623702586,1
ENSMUSG00000035268,Pkig,0.07983809904043407,-1.7640987363494331,0.00000000000011026658182475911,0.27142328467600546,1.7640987363494331,0.00000000000011026658182475911
ENSMUSG00000087129,Gm16316,0.0012808251182957336,-1.6764974195382463,0.002001806087247563,0.004312217414280613,1.6764974195382463,0.002001806087247563
ENSMUSG00000017697,Ada,0.1730181263964487,-0.5864813156143007,0.021563077984446614,0.2598419007633661,0.5864813156143007,0.021563077984453012
ENSMUSG00000027656,Ccn5,0.00010673542652464447,-0.20701213623702586,1,0.00012320621183658893,0.20701213623702586,1
ENSMUSG00000035226,Rims4,0.0003202062795739334,0.7929878637629741,0.782370049789067,0.00012320621183658893,-0.7929878637629741,0.782370049789067
ENSMUSG00000018326,Ywhab,0.8798201208426444,-0.15062459388425833,0.655845925647154,0.9766556412286406,0.15062459388425833,0.6558459256472466
ENSMUSG00000054582,Pabpc1l,0.005870448458855446,0.9564865960458526,0.0682300637091939,0.0029569490840781346,-0.9564865960458526,0.0682300637091939
ENSMUSG00000018322,Tomm34,0.20706672745781027,0.29140597765853693,0.32992200627171847,0.16916212885163662,-0.29140597765853693,0.32992200627181223
ENSMUSG00000018209,Stk4,2.164274243640216,1.3206911090522016,0.00000002807470501797702,0.8663860816348935,-1.3206911090522016,0.00000002807470501797543
ENSMUSG00000085538,Gm11455,0.001814502250918956,2.9629128652052863,0.006622120021088567,0.00012320621183658893,-2.9629128652052863,0.006622120021088567
ENSMUSG00000040164,Kcns1,0.0003202062795739334,1.7929878637629741,0.41209249892151195,0,-1.7929878637629741,0.41209249892151195
ENSMUSG00000085649,A730032A03Rik,0.00010673542652464447,-0.20701213623702586,1,0.00012320621183658893,0.20701213623702586,1
ENSMUSG00000017002,Slpi,0.1454803863530904,6.299725197178627,0.00000003926620199519055,0.0017248869657122453,-6.299725197178627,0.00000003926620199519055
ENSMUSG00000016995,Matn4,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000017009,Sdc4,0.0734339734489554,3.7294949401375908,0.0000000000000000000000000000001544953733034061,0.005421073320809914,-3.7294949401375908,0.0000000000000000000000000000001544953733034061
ENSMUSG00000045503,Sys1,0.42907641462907076,0.2305651065766785,0.45800351343924284,0.36567603673099597,-0.2305651065766785,0.4580035134392297
ENSMUSG00000085760,Gm14302,0.00597718388538009,1.6258778779277154,0.0009607616675625103,0.0018480931775488342,-1.6258778779277154,0.0009607616675625103
ENSMUSG00000017720,Trp53tg5,0.00021347085304928895,0.3779503644841302,1,0.00012320621183658893,-0.3779503644841302,1
ENSMUSG00000017734,Dbndd2,0.016543991111319892,0.6860726598464613,0.050073107058547936,0.010226115582436883,-0.6860726598464613,0.050073107058547936
ENSMUSG00000017721,Pigt,0.11708876289753499,0.2606550056252144,0.41209249892151195,0.09770252598641503,-0.2606550056252144,0.41209249892151195
ENSMUSG00000121248,Gm57459,0.003202062795739334,2.4252560792624855,0.0009421890600453484,0.0004928248473463557,-2.4252560792624855,0.0009421890600453484
ENSMUSG00000086179,Gm14317,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000017723,Wfdc2,0.0009606188387218002,2.114915958650336,0.06701224279842403,0.00012320621183658893,-2.114915958650336,0.06701224279842403
ENSMUSG00000070533,Wfdc8,0.00021347085304928895,0.3779503644841302,1,0.00012320621183658893,-0.3779503644841302,1
ENSMUSG00000076434,Wfdc3,0.00010673542652464447,-1.791974636958182,0.20644387248220306,0.0006160310591829447,1.791974636958182,0.20644387248220306
ENSMUSG00000017299,Dnttip1,0.262996090956724,0.024873343736093068,1,0.2584866324331636,-0.024873343736093068,1
ENSMUSG00000086453,Gm11457,0.042160493477234565,-0.22511394261233697,0.54948225572375,0.049282484734635576,0.22511394261233697,0.54948225572375
ENSMUSG00000001403,Ube2c,0.11527426064661603,-5.095637125211848,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000012402395230559671,3.9451861092194145,5.095637125211848,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000012402395230562138
ENSMUSG00000017300,Tnnc2,0.0003202062795739334,0.20802536304181807,1,0.00024641242367317786,-0.20802536304181807,1
ENSMUSG00000050373,Snx21,0.030953273692146895,1.0589999693966634,0.0008241376667908664,0.014784745420390674,-1.0589999693966634,0.0008241376667908664
ENSMUSG00000017307,Acot8,0.13854258362898852,0.4959286429885088,0.06929693785421709,0.0981953508337614,-0.4959286429885088,0.06929693785421709
ENSMUSG00000045822,Zswim3,0.0751417402733497,0.7075728511614927,0.010097481214022241,0.04595591701504768,-0.7075728511614927,0.010097481214022241
ENSMUSG00000017764,Zswim1,0.01430254715430236,0.049624498398617156,0.9943916788446538,0.013799095725697963,-0.049624498398617156,0.9943916788446538
ENSMUSG00000017767,Spata25,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000039873,Neurl2,0.00309532736921469,0.11491595865033588,0.9395547136481788,0.0028337428722415457,-0.11491595865033588,0.9395547136481788
ENSMUSG00000017760,Ctsa,0.1641590859949032,1.032037225860106,0.000048097147445719395,0.0802072439056194,-1.032037225860106,0.000048097147445719395
ENSMUSG00000017754,Pltp,0.012808251182957336,1.904496178979965,0.00016989022499870452,0.0033265677195879013,-1.904496178979965,0.00016989022499870452
ENSMUSG00000039849,Pcif1,0.27612454841925527,-0.2771890844664937,0.3478986854427693,0.33462807134817557,0.2771890844664937,0.34789868544270997
ENSMUSG00000039834,Zfp335,0.05198015271750186,0.6684427658246701,0.02000660084290878,0.03264964613669607,-0.6684427658246701,0.02000660084290878
ENSMUSG00000085436,Zfp335os,0.20792061087000743,1.3057644707307734,0.0000001831919119982212,0.08402663647255366,-1.3057644707307734,0.0000001831919119982212
ENSMUSG00000017737,Mmp9,0.0028818565161654007,3.600342785820578,0.0010386933265434937,0.00012320621183658893,-3.600342785820578,0.0010386933265434937
ENSMUSG00000017740,Slc12a5,0.001601031397869667,0.623062862320662,0.6213462578571998,0.0009856496946927115,-0.623062862320662,0.6213462578571998
ENSMUSG00000039804,Ncoa5,0.2474127186841259,0.40526959816194363,0.14198607903335528,0.18678061714426883,-0.40526959816194363,0.14198607903335528
ENSMUSG00000121236,Gm57463,0.08378730982184592,0.422688679249414,0.14238981114799001,0.062465549401150594,-0.422688679249414,0.14238981114799001
ENSMUSG00000017652,Cd40,0.008645569548496202,1.3431849463234542,0.04894446490309567,0.0033265677195879013,-1.3431849463234542,0.04894446490309567
ENSMUSG00000053166,Cdh22,0.0010673542652464448,2.2524194824002706,0.16277432066629083,0.00012320621183658893,-2.2524194824002706,0.16277432066629083
ENSMUSG00000017664,Slc35c2,0.06564228731265635,0.41591821468314993,0.1660950921750477,0.04915927852279899,-0.41591821468314993,0.1660950921750477
ENSMUSG00000017670,Elmo2,0.06692311243095209,-0.12427968189140337,0.7472247466282232,0.07293807740726066,0.12427968189140337,0.7472247466282232
ENSMUSG00000056824,Zfp663,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000018459,Slc13a3,0.00021347085304928895,0.3779503644841302,1,0.00012320621183658893,-0.3779503644841302,1
ENSMUSG00000039725,Trp53rka,0.05582262807238906,0.12597114715933166,0.7576432982187494,0.051130577912184415,-0.12597114715933166,0.7576432982187494
ENSMUSG00000017897,Eya2,0.20215689783767662,2.3680870415370725,0.00000000000000000003903113598247821,0.0390563691521987,-2.3680870415370725,0.00000000000000000003903113598247821
ENSMUSG00000039671,Zmynd8,0.8244244344763539,1.289400350184173,0.00000007330902458107071,0.3372154017967439,-1.289400350184173,0.00000007330902458108531
ENSMUSG00000085274,BC046401,0.0026683856631161116,2.1714994870167033,0.002575259722293145,0.0004928248473463557,-2.1714994870167033,0.002575259722293145
ENSMUSG00000086820,Gm11465,0.01120721978508767,1.7660208161627047,0.00001608112217764091,0.0032033615077513124,-1.7660208161627047,0.00001608112217764091
ENSMUSG00000084816,Platr29,0.0005336771326232224,2.37795036448413,0.14238981114799001,0,-2.37795036448413,0.14238981114799001
ENSMUSG00000087351,Gm11464,0.00309532736921469,1.1149159586503359,0.07496061380203796,0.0013552683302024784,-1.1149159586503359,0.07496061380203796
ENSMUSG00000027678,Ncoa3,0.5361320474332891,1.0398030586470113,0.000018721478103961436,0.2607043442462222,-1.0398030586470113,0.000018721478103964096
ENSMUSG00000006800,Sulf2,0.011740896917710892,1.3394762166694933,0.0439219357194073,0.004558629837953791,-1.3394762166694933,0.0439219357194073
ENSMUSG00000084840,Gm11468,0.00010673542652464447,0.7929878637629741,1,0,-0.7929878637629741,1
ENSMUSG00000085129,5031425F14Rik,0.0006404125591478668,1.6003427858205779,0.25284490757155353,0.00012320621183658893,-1.6003427858205779,0.25284490757155353
ENSMUSG00000039621,Prex1,0.8410751610141984,1.4146593120202933,0.0000000030949591701672006,0.3154079023016677,-1.4146593120202933,0.0000000030949591701672006
ENSMUSG00000120902,Gm57440,0.0006404125591478668,0.6003427858205779,0.6863209126467592,0.0003696186355097668,-0.6003427858205779,0.6863209126467592
ENSMUSG00000042854,Trp53rkb,0.045682762552547836,-0.19688791896331903,0.5881381270377868,0.0523626400305503,0.19688791896331903,0.5881381270377868
ENSMUSG00000074582,Arfgef2,0.22329051228955624,0.566956617326031,0.03020603962300942,0.15068119707614827,-0.566956617326031,0.030206039623008996
ENSMUSG00000002718,Cse1l,0.20845428800263066,-1.049172657070704,0.000012959389411094854,0.4314681538517345,1.049172657070704,0.000012959389411094854
ENSMUSG00000090397,Gm17096,0.0007471479856725113,-0.014367058294629587,1,0.0007392372710195336,0.014367058294629587,1
ENSMUSG00000039536,Stau1,0.34763728419076706,0.6896195455687999,0.006258890707720993,0.21548766450219406,-0.6896195455687999,0.006258890707720816
ENSMUSG00000017999,Ddx27,0.21485841359410932,-0.816126668951398,0.0008655743199466004,0.37836627655016464,0.816126668951398,0.0008655743199466988
ENSMUSG00000039501,Znfx1,0.12626800957865442,0.9309788668352992,0.00032062149665486095,0.06616173575624826,-0.9309788668352992,0.00032062149665486095
ENSMUSG00000074578,Zfas1,0.42875620834949685,0.2619208558696038,0.38371378796801975,0.3575444267497811,-0.2619208558696038,0.383713787968041
ENSMUSG00000050556,Kcnb1,0.001174089691771089,-0.08148125415316798,1,0.0012320621183658895,0.08148125415316798,1
ENSMUSG00000017969,Ptgis,0.0005336771326232224,2.37795036448413,0.14238981114799001,0,-2.37795036448413,0.14238981114799001
ENSMUSG00000017929,B4galt5,0.0415200809180867,-0.07541525345381395,0.893849834767087,0.043738205201989074,0.07541525345381395,0.893849834767087
ENSMUSG00000039463,Slc9a8,0.21112267366574677,0.5267979026151797,0.04659110397076855,0.14649218587370424,-0.5267979026151797,0.04659110397077182
ENSMUSG00000047030,Spata2,0.08624222463191274,0.5887976115386708,0.03230332354492448,0.05729088850401386,-0.5887976115386708,0.03230332354492448
ENSMUSG00000006418,Rnf114,0.29010688929398365,1.0584650857979128,0.00001543570469033699,0.1392230193753455,-1.0584650857979128,0.00001543570469033699
