Feature,Normalized.Dispersion
ENSMUSG00000070695,-0.02012350034497721
ENSMUSG00000121287,NaN
ENSMUSG00000026374,-1.6977442890155123
ENSMUSG00000026377,-1.141020358177253
ENSMUSG00000120092,-0.8615943483548221
ENSMUSG00000064302,0.19775392936156397
ENSMUSG00000107722,4.236003789666838
ENSMUSG00000026380,-0.976847837790508
ENSMUSG00000004451,1.3558447211008038
ENSMUSG00000098447,0.20884243173283606
ENSMUSG00000098923,-1.3516290353011622
ENSMUSG00000026383,1.871090624737876
ENSMUSG00000026384,2.3336732083170824
ENSMUSG00000101224,1.1193496484435674
ENSMUSG00000036975,-1.0750464064358338
