	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Atp5h	1.1588276027572e-124	-2.07567268142252	0.243	0.986	3.90478549025066e-120	Cluster_2_6	Cluster_9
Rps25	1.21302168000578e-124	-2.07132227946889	0.245	0.995	4.08739785294747e-120	Cluster_2_6	Cluster_9
Eif3i	1.39479239270432e-124	-1.03906724202744	0.056	0.727	4.69989244645648e-120	Cluster_2_6	Cluster_9
Ndufa6	1.55097664768928e-124	-1.40828785813568	0.098	0.856	5.2261709120538e-120	Cluster_2_6	Cluster_9
Tomm20	2.03889847416426e-124	-1.39137071600225	0.114	0.909	6.87027229854391e-120	Cluster_2_6	Cluster_9
Chchd2	3.04083732862869e-124	-2.02677655847664	0.231	0.986	1.02464054625472e-119	Cluster_2_6	Cluster_9
Rps16	5.02683415155283e-124	-2.60369729493659	0.416	1	1.69384203570724e-119	Cluster_2_6	Cluster_9
Sgo2a	6.31481300990341e-124	-0.942493855932066	0.002	0.44	2.12783939181705e-119	Cluster_2_6	Cluster_9
Naca	1.22150810140029e-123	-2.14946288347948	0.258	0.995	4.11599369847842e-119	Cluster_2_6	Cluster_9
Tubb2b	1.74467195535804e-123	-1.53764664451094	0.078	0.785	5.87884662077446e-119	Cluster_2_6	Cluster_9
Rps24	1.96276115630436e-123	-2.70036617112316	0.42	1	6.61371999228318e-119	Cluster_2_6	Cluster_9
Mrps33	2.12166808232179e-123	-1.15869798403244	0.068	0.77	7.1491727701915e-119	Cluster_2_6	Cluster_9
Rps14	2.28937364882635e-123	-2.59842082849265	0.455	1	7.71427344708526e-119	Cluster_2_6	Cluster_9
2410006H16Rik	4.81646070855637e-123	-1.04842768054723	0.056	0.722	1.62295460035515e-118	Cluster_2_6	Cluster_9
Calm3	5.6567412494063e-123	-1.59394006494589	0.119	0.885	1.90609553139995e-118	Cluster_2_6	Cluster_9
Cfl1	6.48115959759335e-123	-2.29807639576421	0.343	0.995	2.18389153800505e-118	Cluster_2_6	Cluster_9
Atp5md	6.52306911949328e-123	-1.57960441328666	0.134	0.919	2.19801337050445e-118	Cluster_2_6	Cluster_9
Atp5d	8.39500835504951e-123	-1.25621331550083	0.088	0.823	2.82878201531748e-118	Cluster_2_6	Cluster_9
Rpl41	1.1899229620768e-122	-2.33343864297356	0.302	0.995	4.00956441301399e-118	Cluster_2_6	Cluster_9
Mdh1	1.26611987641452e-122	-1.31193056283243	0.092	0.833	4.26631753556637e-118	Cluster_2_6	Cluster_9
Pgls	1.47979503657379e-122	-1.12699303314568	0.064	0.751	4.98631735523905e-118	Cluster_2_6	Cluster_9
Gapdh	1.65277756883152e-122	-2.02823718940634	0.202	0.967	5.56919929593468e-118	Cluster_2_6	Cluster_9
Tma7	1.9965325454696e-122	-1.61741922074762	0.149	0.957	6.72751606521438e-118	Cluster_2_6	Cluster_9
Tmem14c	2.46460198376259e-122	-0.98351082633726	0.061	0.742	8.30472284448642e-118	Cluster_2_6	Cluster_9
Ost4	2.73342875910471e-122	-1.07017910682006	0.062	0.742	9.21056154667924e-118	Cluster_2_6	Cluster_9
Rpl18a	2.93612103197001e-122	-2.39915776220635	0.338	0.995	9.89355342932615e-118	Cluster_2_6	Cluster_9
Dynll1	3.29194902643151e-122	-2.56460202706849	0.26	0.967	1.10925514394636e-117	Cluster_2_6	Cluster_9
Rps17	3.62778710531663e-122	-2.14311203798619	0.277	0.995	1.22241914300749e-117	Cluster_2_6	Cluster_9
