Gen	TotalRecuentos
AT1G10350	24
AT3G50700	24
AT3G52050	24
AT1G63470	24
AT5G11010	24
AT4G28640	24
AT3G10010	24
AT3G07510	24
AT3G47340	24
AT5G67290	24
AT5G41740	24
AT5G44670	24
AT1G22330	24
AT3G46980	24
AT2G27110	24
AT1G66590	24
AT5G16180	24
AT5G23080	24
AT5G58000	24
AT5G67100	24
AT5G64560	24
AT5G48840	24
AT5G44260	24
AT1G20460	24
AT5G02090	24
AT4G19020	24
AT3G09030	24
AT2G25625	24
AT1G54440	24
AT5G49430	24
AT5G25120	24
AT1G55830	24
AT5G14650	24
AT5G15050	24
AT5G11610	24
AT5G24680	24
AT3G29290	24
AT5G24780	24
AT4G15330	24
AT3G58020	24
AT2G38050	24
AT2G43490	24
AT1G20910	23
AT3G57570	23
AT1G17455	23
AT4G36290	23
AT1G24240	23
AT2G23170	23
AT3G48320	23
AT1G50620	23
AT5G52870	23
AT5G06350	23
AT3G56880	23
AT2G30780	23
AT5G49640	23
AT5G51700	23
AT5G13470	23
AT4G16442	23
AT5G53440	23
AT3G50920	23
AT3G60260	23
AT2G04540	23
AT2G37770	23
AT1G15040	23
AT3G63440	23
AT1G14790	23
AT1G18970	23
AT4G29180	23
AT2G23950	23
AT5G62430	23
AT2G31865	23
AT1G27680	23
AT5G09860	23
AT4G08480	23
AT1G11185	23
AT1G62540	23
AT5G18570	23
AT1G07220	23
AT1G29800	23
AT5G02970	23
AT1G73870	23
AT4G09955	23
AT1G30280	23
AT1G05083	23
AT1G53070	23
AT3G57965	23
AT5G42670	23
AT2G38640	23
AT1G22882	23
AT5G64410	23
AT4G05190	23
AT1G16680	23
AT1G74370	23
AT4G30900	23
AT4G04285	23
AT5G11250	23
AT1G63050	23
AT5G66750	23
AT4G27780	23
AT3G05690	23
AT5G51450	23
AT5G66550	23
AT2G23430	23
AT1G58060	23
AT3G01795	23
AT3G20810	23
AT2G44830	23
AT2G44380	23
AT5G64150	23
AT5G13610	23
AT3G12750	23
AT5G66595	23
AT1G01500	23
AT1G71790	23
AT3G13530	23
AT4G26520	23
ATMG01040	23
AT1G07902	23
AT5G58670	23
AT4G04740	23
AT4G00231	23
AT1G66620	23
AT3G54720	23
AT4G26550	23
AT3G18240	23
AT3G04140	23
AT4G02800	23
AT5G22310	23
AT3G06240	23
AT3G55080	23
AT2G23130	23
AT1G53460	23
AT4G19230	23
AT1G66890	23
AT4G26600	23
AT1G04105	23
AT2G30280	23
AT3G09320	23
AT1G68935	23
AT1G05363	23
AT2G27980	23
AT5G58003	23
AT4G13550	23
AT1G11440	23
AT4G26090	23
AT4G27745	23
AT1G04823	23
AT4G26540	23
AT2G32800	23
AT1G11180	23
AT1G79630	23
AT4G38570	23
AT1G01210	23
AT2G39500	23
AT5G48910	23
AT4G13970	23
AT1G73090	23
AT1G62830	23
AT4G03410	23
AT4G18230	23
AT5G11840	23
AT4G11980	23
AT1G55300	23
AT3G20910	23
AT1G25580	23
AT1G11210	23
AT3G47490	23
AT5G60590	23
AT2G15080	23
AT3G47460	23
AT3G21550	23
AT4G35380	23
AT2G30615	23
AT3G01300	23
AT4G09350	23
AT1G18390	23
AT3G26700	23
AT5G48545	23
AT5G44510	23
AT3G26470	23
AT5G08855	23
AT2G34390	23
AT1G69572	23
AT1G30480	23
AT5G39660	23
AT3G13810	23
AT3G50780	23
AT5G04160	23
AT1G70750	23
AT1G09300	23
AT5G21170	23
AT3G57780	23
AT3G19895	23
AT3G55350	23
AT4G32840	23
AT3G45650	23
AT2G23370	23
AT1G72790	23
AT5G55060	23
AT1G50560	23
AT5G14410	23
AT4G35270	23
AT1G80790	23
AT1G24150	23
AT2G44710	23
AT3G47700	23
AT5G35480	23
AT3G06870	23
AT1G03400	23
AT1G80650	23
AT1G74510	23
AT2G23150	23
AT4G17430	23
ATMG00470	23
AT5G64000	23
AT1G59590	23
AT5G10820	23
AT4G09520	23
AT2G41500	23
AT3G27420	23
AT5G14100	23
AT2G23180	23
AT5G38220	23
AT5G18290	23
AT1G04173	23
AT4G17500	23
AT4G14910	23
AT4G13980	23
AT3G24150	23
AT1G78290	23
AT2G41880	23
AT3G49550	23
AT4G26640	23
AT4G29400	23
AT2G39140	23
AT3G01510	23
AT2G38760	23
AT4G27990	23
AT3G58620	23
AT1G77080	23
AT2G34910	23
AT1G66880	23
AT3G23290	23
AT1G21160	23
AT5G33280	23
AT1G73950	23
AT1G15920	23
AT1G17330	23
AT1G52260	23
AT3G14910	23
AT4G14385	23
AT5G41920	23
AT3G07190	23
AT5G05970	23
AT3G11290	23
AT2G21350	23
AT1G78476	23
AT4G10170	23
AT4G14310	23
AT4G32270	23
AT1G30320	23
AT4G03320	23
AT2G44420	23
AT2G32450	23
AT5G16480	23
AT1G52905	23
AT5G23070	23
AT2G13100	23
AT5G01455	23
AT5G08210	23
AT3G22310	23
AT5G59380	23
AT4G21610	23
AT3G56825	23
AT1G64530	23
AT2G28350	23
AT4G19985	23
AT1G05340	23
AT2G31840	23
AT3G24520	23
AT1G71800	23
AT3G27000	23
AT1G65470	23
AT5G53890	23
AT5G07630	23
AT3G03550	23
AT5G13480	23
AT3G56630	23
AT2G17040	23
AT5G08780	23
AT3G18870	23
AT5G06950	23
AT3G27610	23
AT5G23430	23
AT5G20320	23
AT1G06960	23
AT5G50350	23
AT2G46610	23
AT3G07440	23
AT3G54130	23
AT5G04710	23
AT1G53885	23
AT1G53530	23
AT3G16380	23
AT3G13800	23
AT2G25840	23
AT2G41945	23
AT1G08460	23
AT2G33860	23
AT5G43450	23
AT1G03260	23
AT1G15710	23
AT1G24450	23
AT3G19950	23
AT2G40770	23
ATMG00880	23
AT5G37055	23
AT4G31405	23
AT3G61520	23
AT2G34730	22
AT5G51710	22
AT2G44750	22
AT3G51650	22
AT5G25440	22
AT2G43240	22
AT1G27910	22
AT1G01020	22
AT1G17560	22
AT5G63950	22
AT2G32710	22
AT5G43403	22
AT5G58940	22
AT3G15352	22
AT5G58010	22
AT5G57830	22
AT2G27490	22
AT3G03300	22
AT5G27490	22
AT1G55535	22
AT5G58790	22
AT2G17580	22
AT4G05000	22
AT2G29580	22
AT2G37035	22
AT2G46740	22
AT5G57060	22
AT1G80420	22
AT1G04425	22
AT5G57000	22
AT5G05950	22
AT3G57790	22
AT2G07845	22
AT1G34470	22
AT5G65540	22
AT1G18650	22
AT2G36355	22
AT4G17615	22
AT1G12750	22
AT4G24660	22
AT2G32640	22
AT4G26190	22
AT1G80510	22
AT1G08973	22
AT2G40550	22
AT1G68740	22
AT1G09447	22
AT3G29780	22
AT4G35510	22
AT4G28550	22
AT1G05767	22
AT5G44030	22
AT5G24120	22
AT2G27260	22
AT4G39920	22
AT3G20898	22
AT1G03410	22
AT1G73450	22
AT4G04750	22
AT4G28040	22
AT2G32870	22
AT4G22756	22
AT1G72050	22
AT5G01030	22
AT1G14600	22
AT4G02630	22
AT4G14580	22
AT1G08940	22
AT4G18880	22
AT5G13295	22
AT3G01100	22
AT1G45249	22
AT5G17300	22
AT5G56610	22
AT5G07690	22
AT1G26180	22
AT3G10550	22
AT1G64810	22
AT3G21950	22
AT4G22200	22
AT4G35500	22
AT1G18030	22
AT5G52880	22
AT1G65950	22
AT1G55250	22
AT3G59640	22
AT4G18140	22
AT2G03140	22
AT2G23520	22
AT1G09987	22
AT1G76510	22
AT5G62500	22
AT3G02340	22
AT4G01710	22
AT4G20940	22
AT2G31450	22
AT5G63530	22
AT2G23755	22
AT1G26208	22
AT2G22795	22
AT5G04820	22
AT2G02480	22
AT1G29355	22
AT1G49540	22
AT2G20340	22
AT2G02410	22
AT2G22870	22
AT3G50960	22
AT4G07290	22
AT1G11060	22
AT1G09700	22
AT1G21710	22
AT1G51140	22
AT1G03550	22
AT4G04700	22
AT1G53903	22
AT4G04630	22
AT4G20320	22
AT1G34150	22
AT1G74800	22
AT2G33360	22
AT1G77280	22
AT1G68720	22
AT5G04090	22
AT2G44900	22
AT4G30150	22
AT1G79880	22
AT1G22220	22
AT5G45900	22
AT2G09300	22
AT4G28570	22
AT1G05687	22
AT4G38640	22
AT5G67350	22
AT3G61570	22
AT2G45190	22
AT3G05625	22
AT3G07195	22
AT1G26620	22
AT5G12440	22
AT1G66400	22
AT3G20120	22
AT3G14890	22
AT4G31140	22
AT5G07980	22
AT5G22794	22
AT3G08890	22
AT5G15570	22
AT1G29700	22
AT1G32350	22
AT2G41830	22
AT1G76380	22
AT3G05040	22
AT1G17520	22
AT1G20610	22
AT3G57940	22
AT5G50160	22
AT4G01883	22
AT1G22740	22
AT4G14605	22
AT5G20740	22
AT2G14110	22
AT3G09150	22
AT1G17680	22
AT3G57765	22
AT3G07070	22
AT2G37540	22
AT3G22260	22
AT4G28630	22
AT5G17860	22
AT3G12270	22
AT1G48550	22
AT1G08577	22
AT4G16447	22
AT5G56790	22
AT4G00820	22
AT3G54680	22
AT5G36950	22
AT5G10336	22
AT1G53720	22
AT3G29375	22
AT5G04200	22
AT1G20816	22
AT5G46910	22
AT4G22350	22
AT1G76970	22
AT5G67440	22
AT4G15090	22
AT4G29690	22
AT5G18030	22
AT2G03310	22
AT1G78790	22
AT4G24630	22
AT5G19900	22
AT5G60270	22
AT3G15510	22
AT3G06330	22
AT5G12420	22
AT5G64730	22
AT2G03480	22
AT1G01130	22
AT4G36515	22
AT5G05920	22
AT1G21390	22
AT2G29720	22
AT1G52540	22
AT2G31240	22
AT5G52430	22
AT2G45950	22
AT4G14220	22
AT2G04800	22
AT2G05155	22
AT1G44910	22
AT1G50732	22
AT3G01435	22
AT5G26910	22
AT1G07510	22
AT5G08430	22
AT2G22560	22
AT2G41670	22
AT5G67170	22
AT3G22104	22
AT2G44130	22
AT4G10955	22
AT3G27350	22
AT1G08280	22
AT1G09290	22
AT1G71130	22
AT2G05590	22
AT3G03060	22
AT3G52070	22
AT5G19460	22
AT3G20860	22
AT1G02816	22
AT2G40760	22
AT4G14746	22
AT1G54380	22
AT4G04970	22
AT1G04047	22
AT3G63030	22
AT1G08537	22
AT5G28830	22
AT3G53370	22
AT4G00700	22
AT3G02225	22
AT3G09760	22
AT1G62990	22
AT3G45290	22
AT5G60120	22
AT1G63640	22
AT5G62140	22
AT1G01920	22
AT2G44820	22
AT1G50460	22
AT5G06285	22
AT2G36350	22
AT3G04970	22
AT4G04870	22
AT5G63500	22
AT3G14560	22
AT2G28480	22
AT4G22360	22
AT1G76340	22
AT2G03070	22
AT2G36895	22
AT1G01180	22
AT5G36930	22
AT1G68780	22
AT4G12010	22
AT4G17470	22
AT4G05915	22
AT1G29500	22
AT5G51340	22
AT3G27460	22
AT2G33380	22
AT1G28370	22
AT1G63130	22
AT1G19485	22
AT3G61060	22
AT3G06340	22
AT2G45560	22
AT5G37680	22
AT5G45300	22
AT2G20320	22
AT3G01920	22
AT3G12210	22
AT4G32272	22
AT1G77500	22
AT4G19540	22
AT3G44380	22
AT5G01450	22
AT4G32730	21
AT4G05010	21
AT5G05830	21
AT1G73480	21
AT1G61030	21
AT2G24300	21
AT3G55490	21
AT4G25830	21
AT5G57230	21
AT4G16265	21
AT5G27920	21
AT5G44370	21
AT4G04880	21
AT1G06500	21
AT5G08770	21
AT4G02820	21
AT2G32000	21
AT2G04570	21
AT5G40270	21
AT3G46610	21
AT2G23770	21
AT1G68020	21
AT1G69580	21
AT5G04180	21
AT5G51730	21
AT2G33735	21
AT2G30100	21
AT5G18250	21
AT2G18240	21
AT2G31190	21
AT2G23000	21
AT1G31320	21
AT4G29000	21
AT5G26920	21
AT4G19680	21
AT1G01990	21
AT4G08555	21
AT2G30160	21
AT3G29810	21
AT5G41761	21
AT2G16790	21
AT4G15955	21
AT5G10210	21
AT4G11330	21
AT3G49050	21
AT1G22065	21
AT2G21550	21
AT5G53110	21
AT5G49450	21
AT3G14180	21
AT1G53770	21
AT1G32360	21
AT2G18700	21
AT4G36090	21
AT1G79520	21
AT5G41860	21
AT1G57906	21
AT3G11650	21
AT1G09753	21
AT2G01150	21
AT5G47580	21
AT2G38180	21
AT5G11550	21
AT1G60590	21
AT1G07128	21
AT3G47060	21
AT1G76320	21
AT3G12090	21
AT4G23510	21
AT5G63770	21
AT1G08530	21
AT2G25900	21
AT5G10710	21
AT5G43670	21
AT1G57600	21
AT4G38020	21
AT4G13160	21
AT5G06280	21
AT5G65180	21
AT1G79410	21
AT3G20350	21
AT3G16090	21
AT1G08060	21
AT4G33690	21
AT1G63490	21
AT2G08685	21
AT5G23490	21
AT2G39870	21
AT3G54250	21
AT1G63310	21
AT1G04625	21
AT1G45010	21
AT2G32470	21
AT3G14330	21
AT2G25737	21
AT4G19850	21
AT1G72200	21
AT3G17740	21
AT1G09917	21
AT1G03365	21
AT5G43740	21
AT2G34780	21
AT1G17530	21
AT1G22040	21
AT2G04795	21
AT2G21880	21
AT4G31010	21
AT2G35760	21
AT2G36740	21
AT1G51745	21
AT5G65925	21
AT1G15180	21
AT1G05210	21
AT1G34340	21
AT1G80050	21
AT5G62840	21
AT1G27700	21
AT5G13090	21
AT2G08825	21
AT2G39705	21
AT5G02230	21
AT1G02740	21
AT5G19480	21
AT4G13630	21
AT5G66460	21
AT5G61190	21
AT1G12860	21
AT2G24755	21
AT4G31820	21
AT1G17450	21
AT3G09965	21
AT4G18460	21
AT2G27200	21
AT2G21180	21
AT4G28990	21
AT1G61795	21
AT1G78650	21
AT5G37690	21
AT3G60850	21
AT1G79510	21
AT5G58575	21
AT2G41000	21
AT5G54230	21
AT4G35030	21
AT4G30845	21
AT1G70690	21
AT1G67900	21
AT1G34010	21
AT3G09085	21
AT2G29590	21
AT4G12830	21
AT5G06240	21
AT3G28340	21
AT1G31200	21
AT2G37920	21
AT3G53230	21
AT2G30470	21
AT4G26095	21
AT4G09140	21
AT3G55600	21
AT1G54680	21
AT2G31270	21
AT3G45900	21
AT5G45260	21
AT3G08670	21
AT1G09910	21
AT5G01017	21
AT1G02290	21
AT3G01560	21
AT5G66050	21
AT1G04077	21
AT2G31530	21
AT5G19130	21
AT2G27590	21
AT1G19860	21
AT4G33310	21
AT5G53430	21
AT1G10830	21
AT5G46920	21
AT5G06930	21
AT2G35155	21
AT5G47650	21
AT5G19730	21
AT3G61490	21
AT5G63135	21
AT5G41220	21
AT5G45760	21
AT3G53400	21
AT4G22410	21
AT1G60530	21
AT1G67630	21
AT5G04460	21
AT1G21910	21
AT4G00060	21
AT1G34630	21
AT5G42220	21
AT3G46180	21
AT4G00080	21
AT2G20410	21
AT5G41100	21
AT5G38895	21
AT5G07870	21
AT5G50400	21
AT4G11090	21
AT5G09845	21
AT3G48040	21
AT4G23920	21
AT2G25100	21
AT1G30410	21
AT3G55850	21
AT4G37560	21
AT5G43155	21
AT3G52890	21
AT4G19400	21
AT1G67660	21
AT1G06103	21
AT4G24500	21
AT3G17717	21
AT5G53830	21
AT5G14000	21
AT5G48660	21
AT1G14860	21
AT5G16310	21
AT4G25610	21
AT3G29270	21
AT2G24040	21
AT2G07175	21
AT3G20240	21
AT3G14980	21
AT1G33330	21
AT3G56690	21
AT4G04925	21
AT3G05937	21
AT4G03400	21
AT2G31725	21
AT4G27595	21
AT4G40065	21
AT2G45720	21
AT2G37585	21
AT5G64380	21
AT5G15260	21
AT1G30610	21
AT5G19260	21
AT4G33180	21
AT3G56110	21
AT3G03095	21
AT1G10155	21
AT1G13448	21
AT1G53920	21
AT3G48030	21
AT4G16510	21
AT2G27000	21
AT5G63760	21
AT2G18350	21
AT4G12980	21
AT3G04770	21
AT5G14600	21
AT3G47980	21
AT1G03780	21
AT1G13970	21
AT5G41460	21
AT5G61570	21
AT4G22850	21
AT5G07745	21
AT1G35460	21
AT1G45233	21
AT1G63260	21
AT5G15920	21
AT5G57970	21
AT1G09543	21
AT4G15240	21
AT1G76280	21
AT3G14130	21
AT4G08330	21
AT5G11920	21
AT2G47550	21
AT3G59080	21
AT5G62620	21
AT3G52570	21
AT4G18400	21
AT3G02130	21
AT5G66540	21
AT5G35450	21
AT3G18580	21
AT3G27580	21
AT4G23900	20
AT1G79080	20
AT1G09420	20
AT3G20600	20
AT3G20930	20
AT2G24690	20
AT3G01210	20
AT1G55080	20
AT1G55510	20
AT5G60210	20
AT3G58720	20
AT1G31020	20
AT3G55730	20
AT3G06250	20
AT3G23210	20
AT4G11900	20
AT5G01250	20
AT1G49180	20
AT5G67610	20
AT5G63140	20
AT5G02780	20
AT2G26810	20
AT4G17245	20
AT1G68710	20
AT5G22875	20
AT3G51910	20
AT3G62390	20
AT2G31020	20
AT4G31750	20
AT1G71110	20
AT3G09035	20
AT5G05190	20
AT5G49630	20
AT1G06645	20
AT1G25375	20
AT5G24740	20
AT5G49170	20
AT3G13430	20
AT4G17250	20
AT1G74458	20
AT1G10930	20
AT5G43180	20
AT4G10925	20
AT5G14620	20
AT2G27770	20
AT2G23910	20
AT1G55740	20
AT4G18465	20
AT5G37890	20
AT5G49470	20
AT1G04297	20
AT5G39130	20
AT1G13330	20
AT3G18710	20
AT3G53235	20
AT4G33520	20
AT5G03835	20
AT1G22400	20
AT1G62630	20
AT5G51050	20
AT1G51170	20
AT5G63660	20
AT5G15160	20
AT5G55660	20
AT3G21300	20
AT1G20890	20
AT2G30000	20
AT1G13430	20
AT1G72230	20
AT4G31354	20
AT3G60960	20
AT3G02030	20
AT5G41330	20
AT5G03690	20
AT5G48450	20
AT3G10572	20
AT5G25210	20
AT1G67650	20
AT2G05120	20
AT5G03560	20
AT1G25470	20
AT4G18910	20
AT3G18350	20
AT2G07714	20
AT1G71960	20
AT1G06583	20
AT5G63960	20
AT5G66360	20
AT1G26945	20
AT5G15760	20
AT3G49725	20
AT5G56890	20
AT2G38880	20
AT1G62840	20
AT3G48210	20
AT4G34280	20
AT4G19185	20
AT4G26965	20
AT5G39080	20
AT2G01460	20
AT5G48070	20
AT3G03820	20
AT2G42120	20
AT5G04250	20
AT5G58300	20
AT4G31050	20
AT1G21880	20
AT4G15570	20
AT1G08220	20
AT2G45450	20
AT5G51680	20
AT5G16930	20
AT5G13960	20
AT4G38310	20
AT2G19350	20
AT1G72300	20
AT1G58223	20
AT5G59470	20
AT5G02425	20
AT1G08465	20
AT3G11760	20
AT3G18030	20
AT1G06450	20
AT3G26237	20
AT1G12160	20
AT1G24807	20
AT3G23480	20
AT2G21850	20
AT1G80690	20
AT2G25270	20
AT2G17150	20
AT5G37590	20
AT2G17550	20
AT4G11560	20
AT5G15180	20
AT2G40690	20
AT4G10960	20
AT1G23170	20
AT3G07740	20
AT1G73380	20
AT3G25740	20
AT3G10660	20
AT3G48350	20
AT5G26220	20
AT2G20850	20
AT4G37110	20
AT3G18500	20
AT5G60930	20
AT5G15830	20
AT1G18330	20
AT1G29810	20
AT3G17310	20
AT2G18970	20
AT2G01750	20
AT2G23210	20
AT5G03450	20
AT3G26640	20
AT1G62310	20
AT2G46700	20
AT1G28050	20
AT5G24320	20
AT3G46130	20
AT1G04020	20
AT2G19650	20
AT2G39710	20
AT1G17440	20
AT2G01130	20
AT2G41705	20
AT1G26660	20
AT1G10120	20
AT1G27690	20
AT1G23330	20
AT5G47740	20
AT4G18260	20
AT5G59310	20
AT4G14060	20
AT5G24170	20
AT5G46850	20
AT1G43620	20
AT4G10265	20
AT3G21650	20
AT1G79710	20
AT5G44080	20
AT1G52820	20
AT3G48460	20
AT1G04473	20
AT5G40540	20
AT1G13195	20
AT3G03870	20
AT2G08650	20
AT5G03515	20
AT5G44780	20
AT5G50780	20
AT2G26350	20
AT3G17120	20
AT2G32250	20
AT4G19520	20
AT5G57910	20
AT4G11060	20
AT2G42380	20
AT5G26010	20
AT3G25710	20
AT5G64010	20
AT2G43280	20
AT1G24030	20
AT5G01610	20
AT2G40070	20
AT3G09670	20
AT4G15160	20
AT4G15500	20
AT4G34810	20
AT4G37650	20
AT3G05935	20
AT1G02990	20
AT4G32050	20
AT1G05033	20
AT5G63010	20
AT1G75240	20
AT1G66920	20
AT5G19430	20
AT2G44980	20
AT5G27620	20
AT2G01180	20
AT4G25315	20
AT5G64810	20
AT4G19900	20
AT1G65070	20
AT2G42670	20
AT1G74280	20
AT4G38170	20
AT5G60700	20
AT5G10300	20
AT5G55930	20
AT1G69360	20
AT3G03773	20
AT2G20142	20
AT3G32940	20
AT3G11100	20
AT5G24310	20
AT5G16610	20
AT2G11035	20
AT2G04865	20
AT2G17030	20
AT5G44635	20
AT1G61170	20
AT4G16144	20
AT5G22700	20
AT3G20960	20
AT5G44600	20
AT1G09390	20
AT4G33495	20
AT5G01540	20
AT5G17690	20
AT1G64220	20
AT2G01640	20
AT5G10150	20
AT1G31173	20
AT1G66750	20
AT3G59140	20
AT1G71920	20
AT2G25300	20
AT1G67960	20
AT2G01190	20
AT1G49350	20
AT2G13965	20
AT2G39725	20
AT1G76980	20
AT1G75340	20
AT4G36240	20
AT2G28690	20
AT1G19950	20
AT3G58810	20
AT2G41020	20
AT3G16620	20
AT3G60640	20
AT2G38660	20
AT5G10650	20
AT3G48190	20
AT2G29440	20
AT1G02260	20
AT1G76580	20
AT1G71340	20
AT1G54790	20
AT2G20585	20
AT5G08510	20
AT4G34570	20
AT2G14850	20
AT1G68810	20
AT1G14580	20
AT4G15820	20
AT3G15920	20
AT5G26980	20
AT3G17450	20
AT1G51890	20
AT2G02780	20
AT3G48920	20
AT5G56910	20
AT5G03370	20
AT3G02150	20
AT1G61640	20
AT3G49060	20
AT3G25570	20
AT5G16240	20
AT4G37430	20
AT3G42950	20
AT3G24840	20
AT4G12020	20
AT1G62250	20
AT1G28190	20
AT1G10070	20
AT5G47790	20
AT1G70740	20
AT1G29750	20
AT3G09800	20
AT5G03260	20
AT1G15660	20
AT3G18790	20
AT4G24810	20
AT1G32370	20
AT3G44370	20
AT3G09490	20
AT2G17110	20
AT2G34170	20
AT3G15030	20
AT1G27740	20
AT5G42760	20
AT1G19397	20
AT5G24770	20
AT3G61610	20
AT5G38360	20
AT5G00980	20
AT5G58190	20
AT1G66520	20
AT1G51790	20
AT4G00840	20
AT1G22650	20
AT1G76185	20
AT5G38850	20
AT5G04280	20
AT3G03700	20
AT1G29680	20
AT5G52660	20
AT4G35730	20
AT5G05930	20
AT5G20550	20
AT1G01860	19
AT5G47020	19
AT4G12735	19
AT4G12640	19
AT5G64470	19
AT3G27010	19
AT5G48600	19
AT3G21390	19
AT1G05680	19
AT1G15110	19
AT2G05812	19
AT1G23970	19
AT2G07245	19
AT4G38230	19
AT3G58690	19
AT2G38570	19
AT1G76710	19
AT3G48070	19
AT3G03680	19
AT2G41800	19
AT5G23330	19
AT5G37290	19
AT1G65510	19
AT1G05703	19
AT5G26040	19
AT1G06730	19
AT3G53490	19
AT5G11030	19
AT1G71210	19
AT4G25440	19
AT3G26410	19
AT1G73020	19
AT3G05600	19
AT5G47830	19
AT5G07525	19
AT5G03500	19
AT5G48720	19
AT1G65420	19
AT3G20620	19
AT3G53850	19
AT5G07670	19
AT1G78090	19
AT5G28040	19
AT2G25640	19
AT3G52450	19
AT4G05330	19
AT1G45207	19
AT1G06080	19
AT5G11430	19
AT5G42680	19
AT4G31351	19
AT5G09380	19
AT1G78480	19
AT1G05780	19
AT2G01918	19
AT4G39670	19
AT5G23150	19
AT3G11530	19
AT2G25010	19
AT1G08910	19
AT2G18917	19
AT5G42140	19
AT1G28610	19
AT1G29550	19
AT1G27180	19
AT3G07860	19
AT5G63930	19
AT1G17970	19
AT4G13870	19
AT2G30362	19
AT3G47540	19
AT3G53650	19
AT1G08840	19
AT4G28940	19
AT1G30520	19
AT4G29440	19
AT1G66160	19
AT5G59530	19
AT5G61460	19
AT4G13100	19
AT2G45630	19
AT1G08600	19
AT1G48840	19
AT3G62000	19
AT1G78450	19
AT3G03210	19
AT1G12060	19
AT1G05787	19
AT3G08910	19
AT5G65530	19
AT1G50000	19
AT2G38360	19
AT3G19180	19
AT1G27921	19
AT1G63860	19
AT3G33520	19
AT1G35180	19
AT5G45820	19
AT1G48040	19
AT2G20950	19
AT1G59850	19
AT5G42360	19
AT2G47890	19
AT3G49240	19
AT5G64390	19
AT5G52170	19
AT2G05075	19
AT5G16140	19
AT1G77380	19
AT1G17350	19
AT1G22250	19
AT3G16920	19
AT2G24190	19
AT1G01290	19
AT2G45050	19
AT3G20020	19
AT5G01542	19
AT2G20650	19
AT3G28140	19
AT1G29450	19
AT4G18820	19
AT5G46620	19
AT2G06000	19
AT5G43920	19
AT2G40620	19
AT5G20590	19
AT3G06290	19
AT2G22270	19
AT4G32800	19
AT1G31280	19
AT5G50240	19
AT5G18240	19
AT4G00530	19
AT1G18670	19
AT5G63520	19
AT2G42300	19
AT5G40550	19
AT3G51400	19
AT3G12380	19
AT2G31280	19
AT5G12220	19
AT1G70210	19
AT2G32430	19
AT3G15650	19
AT3G07980	19
AT3G57710	19
AT3G25680	19
AT1G08350	19
AT5G28290	19
AT3G55340	19
AT1G75900	19
AT4G09180	19
AT2G04535	19
AT1G69330	19
AT2G39850	19
AT5G56795	19
AT3G22942	19
AT1G53680	19
AT4G22305	19
AT1G77020	19
AT2G20560	19
AT1G17820	19
AT2G26100	19
AT1G34040	19
AT3G59700	19
AT2G43580	19
AT4G02420	19
AT3G11010	19
AT1G09663	19
AT1G11000	19
AT3G50660	19
AT1G53870	19
AT4G01650	19
AT1G70470	19
AT4G13400	19
AT3G01550	19
AT4G23040	19
AT4G16957	19
AT3G05250	19
AT2G24650	19
AT5G08230	19
AT1G33250	19
AT2G44300	19
AT5G20380	19
AT3G26770	19
AT5G39940	19
AT5G01780	19
AT3G18230	19
AT3G09650	19
AT1G17870	19
AT3G13782	19
AT1G10050	19
AT2G39290	19
AT5G19970	19
AT3G07675	19
AT4G39235	19
AT3G60200	19
AT1G09617	19
AT5G57620	19
AT5G52790	19
AT5G10190	19
AT2G18410	19
AT4G19390	19
AT1G49360	19
AT1G47056	19
AT3G24660	19
AT3G52260	19
AT2G03090	19
AT3G14075	19
AT1G66700	19
AT5G25800	19
AT1G77230	19
AT5G08020	19
AT2G22740	19
AT4G06676	19
AT2G41170	19
AT3G50845	19
AT4G12130	19
AT2G28160	19
AT1G15415	19
AT2G32010	19
AT2G23360	19
AT2G30670	19
AT2G30424	19
AT1G10640	19
AT1G13570	19
AT3G13730	19
AT4G31000	19
AT4G17490	19
AT5G46190	19
AT3G21420	19
AT5G02410	19
AT1G56720	19
AT1G03200	19
AT1G27070	19
AT2G43010	19
AT5G35940	19
AT4G35440	19
AT5G53930	19
AT4G06598	19
AT4G36710	19
AT1G53190	19
AT1G32330	19
AT2G39200	19
AT2G30150	19
AT5G51630	19
AT1G06630	19
AT2G09505	19
AT5G27270	19
AT3G06660	19
AT5G46270	19
AT5G40570	19
AT3G56640	19
AT3G02160	19
AT5G46690	19
AT3G54020	19
AT2G36400	19
AT1G67720	19
AT5G64090	19
AT2G44440	19
AT1G65032	19
AT5G57785	19
AT1G75980	19
AT4G19070	19
AT1G06380	19
AT1G77290	19
AT4G21760	19
AT4G36650	19
AT4G05935	19
AT3G54220	19
AT5G01950	19
AT2G29470	19
AT3G01142	19
AT3G01220	19
AT1G69370	19
AT4G27840	19
AT5G38210	19
AT3G54920	19
AT1G60080	19
AT3G21060	19
AT4G32350	19
AT2G45890	19
AT1G78230	19
AT4G07825	19
AT1G49170	19
AT1G26570	19
AT1G15790	19
AT5G62710	19
AT5G15150	19
AT4G24110	19
AT1G67470	19
AT3G29230	19
AT2G02455	19
AT5G41750	19
AT3G51350	19
AT4G06775	19
AT5G65575	19
AT1G04463	19
AT4G18890	19
AT4G17800	19
AT2G44200	19
AT5G50340	19
AT4G35987	19
AT1G05977	19
AT2G40320	19
AT1G33260	19
AT3G57810	19
AT2G19640	19
AT4G09550	18
AT4G17910	18
AT2G45690	18
AT4G19830	18
AT3G54430	18
AT1G09810	18
