Gen	TotalRecuentos
AT4G30440	27944
ATMG00500	27916
AT3G01290	27875
AT4G29900	27865
AT2G26900	27830
AT2G34680	27824
AT1G61740	27804
AT2G24790	27794
AT4G16190	27788
AT1G63000	27750
AT2G20760	27733
AT1G49970	27717
AT3G63520	27715
AT5G61140	27681
AT2G27730	27650
AT4G33680	27601
AT2G16950	27598
AT1G26880	27576
AT1G48350	27554
AT5G58290	27501
AT1G53910	27499
AT2G39310	27471
AT3G16000	27466
AT4G00570	27444
AT5G02790	27428
AT3G17020	27408
AT1G04400	27407
AT1G76810	27394
AT5G14720	27351
AT3G16525	27348
AT4G37300	27332
AT1G74260	27327
AT5G59850	27279
ATMG00980	27238
AT1G56330	27184
AT3G28710	27175
AT2G22430	27154
AT3G03380	27148
AT5G64070	27142
AT5G45775	27111
AT1G29880	27087
AT1G52240	27087
AT4G34700	27054
AT3G52380	27050
AT2G07675	27032
AT5G11500	27004
AT1G70730	26960
AT3G02560	26958
AT5G46210	26953
AT1G06640	26925
AT1G41830	26924
AT2G07773	26880
AT5G47480	26876
AT5G10470	26851
AT5G08570	26832
AT2G34410	26822
AT2G03890	26814
AT1G58250	26813
AT2G46340	26803
AT4G39730	26790
AT1G64510	26757
AT4G11260	26756
AT3G11964	26744
AT3G43810	26739
AT4G32940	26738
AT3G16450	26737
AT4G13780	26705
AT1G04140	26684
AT1G18270	26662
AT5G26570	26649
AT5G03730	26639
AT5G04960	26616
AT3G11170	26612
AT1G56570	26594
AT1G69740	26585
AT3G27770	26573
AT4G27450	26547
AT1G44446	26532
ATMG00610	26530
AT1G58080	26512
AT2G33770	26505
AT4G01800	26466
AT1G11310	26465
AT2G24090	26455
AT1G29400	26453
AT5G58950	26446
AT5G39320	26413
AT4G25570	26409
AT5G47110	26408
AT5G47930	26407
AT3G23940	26405
AT1G17840	26398
AT4G30160	26387
AT5G52470	26349
AT3G44340	26336
AT3G52250	26324
AT4G19530	26315
ATMG01010	26305
AT3G52150	26302
AT3G14600	26288
AT5G53170	26265
AT5G17380	26258
ATCG00370	26254
AT1G21630	26245
AT2G20820	26237
AT1G72160	26221
AT5G37780	26181
AT3G14100	26180
AT3G06400	26179
AT3G04790	26177
AT2G46280	26175
AT3G54580	26145
AT5G04930	26127
AT2G28840	26111
AT4G02920	26103
AT1G62390	26101
AT5G42950	26097
AT1G35580	26087
AT1G54270	26026
AT2G47240	26021
AT5G39590	25980
AT2G41900	25979
AT2G47650	25947
AT4G35750	25926
AT1G06410	25913
AT3G06720	25905
AT1G36370	25901
AT3G11400	25875
AT5G22440	25870
AT3G01480	25855
AT4G21990	25846
AT1G56580	25842
AT5G47030	25839
AT5G67500	25839
AT5G51070	25836
AT4G24620	25831
AT4G36250	25831
AT1G22840	25829
AT1G31420	25822
AT4G20150	25819
AT4G33220	25819
AT5G55190	25816
AT5G01600	25795
AT5G57990	25795
AT1G01550	25783
AT5G09510	25733
AT4G32210	25723
AT3G15980	25709
AT1G75380	25705
AT1G20840	25681
AT4G30010	25657
AT1G04237	25655
AT4G07855	25651
AT1G29670	25627
AT1G19835	25611
AT5G43350	25598
AT3G22970	25595
AT1G79230	25591
AT4G34830	25569
AT4G37520	25546
AT1G10840	25509
AT3G50500	25506
AT5G38980	25487
AT5G24350	25486
AT5G65700	25477
AT2G05220	25468
AT5G09600	25444
AT1G25560	25440
AT4G03550	25416
AT4G01610	25403
AT2G48160	25372
AT4G17340	25360
AT2G31570	25354
AT1G60780	25337
AT3G01690	25280
AT3G15000	25276
AT3G49680	25276
AT2G38530	25267
AT3G52200	25266
AT5G03850	25260
AT1G08190	25259
AT3G59770	25259
AT5G11710	25233
AT1G23130	25229
AT1G15270	25220
AT5G25757	25220
AT5G63310	25214
AT5G45430	25202
AT5G63570	25202
AT3G16080	25191
AT5G35980	25170
AT3G03960	25168
AT4G27430	25134
AT4G33240	25113
AT1G48830	25110
AT3G18000	25099
AT2G38800	25093
AT1G03475	25089
ATCG00850	25075
AT5G25754	25065
AT3G05530	25062
ATCG01290	25060
AT2G05990	25053
AT1G08477	25052
AT3G63140	25031
AT5G46020	24993
AT1G14830	24979
AT5G11200	24968
AT3G04340	24948
AT5G03650	24928
AT1G69830	24925
AT3G11560	24912
AT1G53440	24911
AT4G27300	24893
AT5G48930	24888
AT1G10960	24876
AT2G27600	24876
AT2G11225	24866
AT1G72020	24857
AT3G58500	24842
AT1G59900	24821
AT4G28710	24818
AT3G16430	24809
AT5G10860	24744
AT5G19221	24729
AT4G35310	24725
AT5G20950	24693
AT4G14160	24689
AT2G02560	24680
AT5G08650	24672
AT5G02240	24665
AT5G26710	24659
AT3G47910	24643
AT3G24180	24642
AT2G25520	24635
AT5G62680	24624
AT2G44790	24610
AT1G56110	24599
AT2G26690	24583
AT2G05205	24567
AT3G47070	24565
AT3G63052	24564
AT3G49110	24561
AT1G65840	24554
AT5G65750	24541
AT5G57350	24520
AT1G65820	24496
AT4G21710	24489
AT4G30100	24489
AT5G14120	24473
AT4G34100	24443
AT2G35940	24422
AT1G71880	24419
AT4G15530	24418
AT5G53370	24412
AT1G52980	24407
AT1G25490	24389
AT4G15180	24383
AT1G27320	24332
AT5G21020	24327
AT3G19450	24304
AT5G20250	24299
AT2G40940	24246
AT5G15680	24245
AT4G38550	24240
AT4G19120	24235
AT4G00450	24231
AT4G38552	24229
AT5G49760	24201
AT1G51680	24199
AT4G37410	24184
AT4G14760	24182
AT3G23000	24181
AT1G60070	24162
AT5G44380	24144
AT5G43470	24126
AT5G03380	24062
AT5G13430	24056
AT5G07220	24054
AT4G37409	24045
AT5G21105	24028
AT4G02500	24026
AT3G27380	24008
AT1G68520	24007
AT3G61580	23990
AT3G04240	23989
AT4G35630	23972
AT4G26110	23969
AT5G53350	23969
AT1G73260	23953
AT4G04890	23936
AT4G03520	23934
AT4G26230	23921
AT3G41768	23906
AT1G78920	23905
AT1G54100	23902
AT2G40060	23886
AT5G20080	23882
AT4G16980	23855
AT1G75680	23852
AT5G23900	23842
AT1G49750	23832
AT4G16983	23829
AT2G46450	23800
AT1G15810	23788
AT2G22660	23787
AT5G47780	23778
AT5G47700	23773
AT4G01690	23772
AT1G72930	23766
AT5G44430	23744
AT2G01520	23733
AT4G05150	23716
AT3G14350	23713
AT1G27950	23712
AT5G65210	23712
AT3G17850	23709
AT4G36080	23682
AT1G30630	23670
AT4G39400	23665
AT3G47420	23651
AT4G34720	23648
AT5G64400	23647
AT1G25275	23618
AT5G04560	23604
AT3G57520	23577
AT3G51840	23551
AT1G21130	23547
AT4G29410	23547
AT4G32470	23546
AT5G25280	23536
AT3G05905	23529
AT3G02780	23523
ATMG01390	23484
AT5G49030	23476
AT3G05900	23468
AT2G28900	23442
AT1G13980	23436
AT2G25490	23433
AT1G04170	23409
AT1G09430	23384
AT5G47190	23378
AT4G02930	23367
AT4G24780	23365
AT5G65310	23360
AT5G18230	23359
AT4G26910	23353
AT1G16890	23343
AT4G32460	23329
AT5G12140	23312
AT3G61110	23287
AT5G22060	23231
AT5G06165	23226
AT1G22610	23200
AT1G47550	23150
AT5G53140	23143
AT3G01720	23133
AT5G26667	23120
AT1G14740	23114
AT1G23820	23096
AT2G38440	23096
AT1G20696	23081
AT1G75660	23070
AT5G02770	23032
AT3G16630	23030
AT5G46250	23009
AT3G51730	23004
AT2G33340	22980
AT2G24940	22978
AT5G09590	22978
AT5G66690	22932
AT5G22580	22930
AT5G09900	22899
AT1G08797	22882
AT5G23450	22875
AT5G42740	22870
AT4G39050	22866
AT2G44210	22865
AT1G32050	22860
AT1G22450	22856
AT2G29080	22835
AT5G03940	22830
AT1G67280	22828
AT3G48060	22825
AT1G79990	22817
AT1G49600	22790
AT1G06670	22782
AT3G48200	22777
AT4G02580	22729
AT4G24820	22728
AT4G21210	22707
AT4G00630	22697
AT4G35000	22690
AT4G03585	22688
AT4G37640	22677
AT1G17210	22657
AT2G29980	22649
AT3G56190	22641
AT1G52190	22632
AT1G65290	22616
AT1G19350	22611
AT2G17720	22602
AT4G24680	22579
AT4G11600	22562
AT1G29150	22557
AT4G32285	22533
AT5G42650	22532
AT2G40360	22506
AT3G06530	22475
AT1G15950	22474
AT5G14920	22472
AT1G06220	22461
AT1G24360	22448
AT2G42680	22436
AT2G28470	22434
AT5G62530	22418
AT5G27770	22404
AT5G40370	22399
AT5G42540	22396
AT5G19400	22388
AT3G56050	22382
AT3G56950	22369
AT1G15210	22366
AT5G63600	22344
AT3G20390	22337
AT1G17720	22328
AT5G24490	22325
AT1G01090	22301
AT4G16340	22297
AT2G22990	22276
AT4G17040	22254
AT1G71500	22248
AT2G34660	22240
AT2G31880	22221
AT3G17820	22188
AT3G43600	22181
AT4G35260	22150
AT5G47200	22149
AT5G13010	22148
AT3G50480	22143
AT5G38660	22129
AT3G48170	22113
AT1G51500	22103
AT3G12502	22103
AT5G20190	22089
AT4G30990	22085
AT3G22231	22084
AT5G03040	22079
AT3G52730	22057
AT4G32060	22050
AT5G20660	22050
AT4G12880	22040
AT5G12370	22000
AT3G54040	21984
AT3G10410	21978
AT2G31360	21965
AT1G71820	21953
AT2G29550	21953
AT1G74690	21947
AT4G39950	21939
AT2G40890	21937
AT3G02200	21931
AT4G31180	21928
AT2G45790	21927
AT1G80600	21924
AT4G09200	21914
AT5G54760	21912
AT2G27030	21906
AT3G01910	21906
AT1G11680	21887
AT1G55350	21885
AT5G01155	21884
AT1G73885	21877
AT2G43090	21877
AT5G56360	21874
AT3G53480	21868
AT4G25080	21852
AT3G56310	21814
AT5G17910	21803
AT4G11290	21781
AT5G54500	21771
AT3G11700	21770
AT1G01060	21767
AT5G24300	21765
AT3G03050	21759
AT3G54210	21752
AT2G01970	21751
AT3G05420	21746
AT3G23430	21737
AT5G39500	21722
AT2G18790	21716
AT4G00800	21677
AT3G59540	21667
AT4G09310	21665
AT5G51820	21663
AT5G15400	21654
AT5G49730	21641
AT2G20630	21633
AT1G27770	21632
AT4G10840	21625
AT5G56350	21624
AT1G32080	21581
AT4G16860	21577
AT1G14400	21576
AT5G23120	21574
AT4G36690	21564
AT1G01790	21563
AT1G67680	21552
AT4G23400	21545
AT5G58070	21545
AT1G80380	21542
AT3G18190	21539
AT1G63010	21534
AT2G41410	21524
AT5G67030	21521
AT1G52220	21517
AT1G68840	21513
AT5G47820	21505
AT1G80460	21501
AT5G54390	21483
AT4G13615	21482
AT5G41520	21461
AT3G44480	21459
AT4G16143	21442
AT5G65950	21441
ATMG00040	21435
AT3G15353	21422
AT2G26780	21378
AT1G68590	21365
AT5G13030	21365
AT3G15880	21359
AT3G58680	21350
AT1G54580	21329
AT1G08510	21322
AT5G67300	21313
AT1G19870	21304
AT3G50380	21303
AT1G10200	21299
AT4G23680	21288
AT3G46030	21276
AT5G11700	21273
AT2G25970	21268
AT2G33450	21268
AT1G76080	21264
AT1G28440	21256
AT1G67140	21246
AT3G50950	21244
AT1G67700	21240
AT2G21790	21223
AT5G52060	21221
AT5G14910	21219
AT5G15490	21213
AT3G53110	21209
AT5G02760	21208
AT3G47520	21207
AT3G11710	21195
AT2G27020	21188
AT3G13110	21175
AT4G38630	21172
AT1G78000	21164
AT3G08850	21152
AT4G00810	21145
AT4G18710	21144
AT1G78240	21128
AT2G13370	21127
AT5G56950	21097
AT1G69510	21036
AT3G50740	21030
AT5G17870	21017
AT1G79340	21008
AT5G43830	20986
AT1G58230	20985
AT1G54080	20970
AT4G25740	20960
AT2G42690	20953
AT5G01590	20944
AT5G45500	20939
AT5G19330	20932
AT2G25170	20919
AT5G53160	20912
AT3G61130	20907
AT1G21580	20904
AT3G13520	20892
AT2G08435	20888
AT5G27470	20874
AT1G04440	20871
AT3G06050	20866
AT4G38800	20864
AT5G46630	20854
AT5G03195	20848
AT3G62010	20834
AT1G15120	20792
AT3G07810	20792
AT5G04740	20788
AT1G66150	20785
AT2G18160	20778
AT4G33510	20772
AT1G64190	20733
AT2G41680	20732
AT4G21105	20730
AT3G18820	20723
AT1G61100	20721
AT4G04910	20719
AT5G46420	20715
AT4G11850	20711
AT3G55200	20694
AT2G43680	20689
AT3G02020	20669
AT5G59290	20661
AT3G18890	20659
AT5G66040	20656
AT2G22670	20648
AT1G35160	20645
AT1G04480	20626
AT2G38120	20585
AT1G24460	20584
AT3G55280	20574
AT3G63190	20566
AT2G27900	20563
AT3G45980	20547
AT2G41700	20539
AT5G15020	20518
AT3G62150	20511
AT4G26690	20497
AT5G35160	20494
AT5G54440	20492
AT3G12390	20490
AT5G44240	20487
AT1G06290	20469
AT1G45000	20445
AT2G21250	20445
AT5G16910	20442
AT2G36170	20425
AT1G79440	20420
AT3G17810	20419
AT4G15210	20410
AT4G23460	20402
AT4G29390	20401
AT2G32060	20379
AT4G27960	20378
AT1G53500	20377
AT4G04340	20366
AT5G66120	20362
AT4G15470	20326
AT4G27640	20320
AT1G24822	20316
AT1G03600	20315
AT2G18750	20314
AT1G25350	20292
AT1G09070	20284
AT5G04800	20276
AT4G16150	20257
AT5G52840	20255
AT5G60670	20254
AT5G23540	20252
AT3G13772	20241
AT5G01010	20240
AT1G79010	20239
AT1G32990	20232
AT1G25550	20231
AT5G57655	20230
AT1G29070	20220
AT2G38280	20215
AT4G04570	20213
AT1G66240	20182
AT1G01490	20163
AT3G55220	20163
AT2G22780	20152
AT1G53430	20141
AT1G20330	20129
AT3G23030	20115
AT1G02305	20106
AT1G54320	20099
AT4G18700	20094
AT1G72700	20085
AT5G61160	20079
AT3G12290	20075
AT3G23390	20073
AT4G34180	20051
AT2G42880	20043
AT5G63180	20040
AT4G01290	20031
AT4G31300	20019
AT4G20830	20012
AT2G21410	20008
AT3G01310	19950
AT3G20370	19947
AT3G51820	19942
AT2G33460	19939
AT2G41530	19936
AT3G54640	19936
AT3G55770	19936
AT2G46440	19933
AT5G52240	19932
AT2G42210	19919
AT3G54540	19916
AT1G78300	19913
AT4G16920	19912
AT4G24830	19901
AT1G61190	19894
AT3G27820	19874
AT3G47370	19863
AT2G05250	19856
AT4G37460	19842
AT3G18130	19821
AT1G61790	19818
AT2G47980	19818
AT5G27350	19816
AT1G77300	19792
AT1G77510	19783
AT3G26450	19782
AT1G54000	19776
AT1G20950	19770
AT2G23070	19768
AT1G25211	19766
AT2G05230	19763
AT5G46070	19763
AT1G64090	19761
AT1G74910	19760
AT1G70890	19755
AT2G34300	19754
AT5G63190	19748
AT5G47880	19745
AT3G47730	19743
ATMG01270	19741
AT1G05927	19734
AT4G22240	19722
AT4G29480	19719
AT3G46510	19717
AT1G67730	19709
AT2G35880	19702
AT5G19990	19699
AT4G34890	19697
AT1G56500	19689
AT3G16830	19687
AT4G34490	19685
AT1G32790	19684
AT1G63980	19668
AT3G23530	19663
AT2G05380	19644
AT1G76670	19643
AT5G11770	19573
AT1G77180	19569
AT1G05960	19550
AT1G79560	19540
AT5G45390	19536
AT5G48385	19531
AT1G21313	19530
AT1G48850	19528
AT3G23300	19522
AT5G66680	19520
AT1G71695	19512
AT4G17560	19511
AT3G57300	19495
AT1G04850	19491
AT2G01820	19485
ATMG00590	19472
AT3G25230	19467
AT1G48650	19457
AT3G02350	19450
AT3G44330	19447
AT5G16470	19432
AT3G16780	19411
AT3G54280	19411
AT5G28300	19411
AT5G67420	19406
AT1G80300	19402
AT3G17510	19396
AT5G09620	19374
AT5G63370	19373
AT4G38760	19370
AT1G19920	19361
AT3G46060	19357
AT1G14980	19347
AT5G25265	19344
AT5G40810	19343
AT2G41110	19335
AT5G08060	19335
ATMG00490	19331
ATMG00665	19331
AT2G05170	19328
AT2G38770	19313
AT1G02140	19311
AT2G03120	19307
AT3G54500	19294
AT3G25530	19292
AT4G25960	19259
AT4G33300	19259
AT5G10550	19257
AT4G40060	19240
AT1G26270	19238
AT1G27400	19238
AT1G24706	19230
AT5G10980	19226
AT4G32150	19215
AT4G03210	19180
AT4G38350	19158
AT1G74970	19152
AT5G40480	19152
AT3G28900	19146
AT5G64300	19144
AT3G60030	19143
AT4G34190	19143
AT3G45030	19132
AT5G05780	19116
AT3G12610	19114
AT3G25770	19107
AT1G07110	19104
AT3G60320	19104
AT1G76850	19100
AT5G45470	19099
AT4G21750	19096
AT1G04680	19090
AT2G26280	19079
AT4G32330	19057
AT2G32810	19056
AT5G64050	19046
AT1G17470	19039
AT1G62740	19032
AT3G15850	19025
AT5G62390	19013
AT3G06670	19003
AT3G62420	19001
AT3G14930	18994
AT3G14270	18991
AT1G05260	18989
AT5G66030	18989
AT4G00860	18982
AT1G64550	18977
AT3G14067	18973
AT5G14800	18955
AT2G14720	18945
AT2G45300	18939
AT1G31850	18928
AT2G05440	18924
AT3G07770	18915
AT1G64140	18907
AT3G08740	18906
AT4G25030	18904
AT2G05840	18897
AT4G19710	18896
AT5G54280	18893
AT4G00710	18889
AT3G19010	18882
AT5G14260	18878
AT2G32920	18864
AT5G65780	18863
AT3G46430	18856
AT4G00730	18852
AT2G23600	18830
AT4G10710	18824
AT4G16450	18821
AT3G08030	18814
AT1G69870	18805
AT3G53890	18797
AT1G55680	18767
AT4G29950	18752
AT1G54130	18747
AT5G44290	18730
AT4G19880	18723
AT1G12410	18712
AT5G64120	18684
AT4G29220	18682
AT4G14710	18679
AT3G54110	18676
AT3G52500	18666
AT2G34357	18665
AT3G26570	18654
AT1G54630	18642
AT4G24350	18638
AT4G13250	18637
AT1G72550	18634
AT1G50430	18626
AT5G43310	18617
AT1G49670	18613
AT5G64130	18611
AT3G45640	18601
AT2G07739	18593
AT1G07670	18592
AT4G33250	18592
AT5G62350	18584
AT3G59410	18583
AT4G02620	18582
AT4G25640	18582
AT1G51805	18579
AT5G20920	18570
AT5G02880	18567
AT5G58710	18564
AT3G45850	18563
AT1G04080	18559
AT5G49890	18559
AT4G08390	18558
AT4G28880	18556
AT4G02270	18538
AT5G62670	18521
AT5G47040	18515
AT4G00720	18513
AT5G14520	18503
AT3G02530	18499
AT5G16730	18491
AT5G01750	18485
AT3G25140	18484
AT1G10590	18471
AT5G11520	18451
AT5G09220	18450
AT3G02730	18441
AT5G48810	18440
AT5G56680	18440
AT2G25670	18434
AT5G23890	18433
AT1G12920	18429
AT5G11490	18427
AT4G25130	18408
AT1G55850	18390
ATCG00250	18390
AT2G24360	18384
AT1G26830	18375
AT1G04300	18374
AT1G52420	18374
AT2G21580	18373
AT2G27050	18366
AT2G31660	18360
ATCG01180	18359
AT1G74030	18357
AT5G59420	18356
AT3G19190	18352
AT3G58640	18334
AT5G16070	18328
AT1G32400	18327
AT2G01010	18321
AT4G31985	18318
AT2G45820	18316
AT4G02530	18312
AT3G13580	18311
AT1G24793	18309
AT2G18040	18289
AT5G63680	18289
AT3G18860	18268
AT4G33865	18264
AT5G06970	18256
AT3G03940	18255
AT2G15970	18234
AT5G64420	18225
AT2G01720	18219
AT3G26720	18218
AT5G66510	18203
AT5G55230	18186
AT4G29040	18174
AT3G12490	18160
AT1G55480	18141
AT4G12470	18141
AT2G41960	18140
AT4G27870	18126
AT2G38390	18116
AT3G06435	18116
AT2G17200	18110
AT3G54960	18107
AT5G42090	18106
AT3G59990	18104
AT3G06510	18103
AT4G07410	18088
AT1G21270	18085
AT1G67230	18079
AT4G21660	18079
AT2G35040	18059
AT3G48360	18056
AT3G14650	18048
AT2G18280	18043
ATCG00950	18041
AT2G20570	18030
AT3G53990	18023
AT2G36810	18014
AT3G52840	18004
AT5G44800	17992
AT3G10850	17987
AT4G19490	17978
AT2G16510	17967
AT5G22450	17959
AT3G19420	17954
AT1G50250	17938
AT3G54600	17930
AT5G64440	17930
AT5G51970	17928
ATMG00960	17917
AT5G64260	17915
AT5G26780	17910
AT2G04520	17909
AT5G42092	17905
AT5G53850	17899
AT5G27150	17893
AT5G21160	17875
AT1G30870	17874
AT2G44670	17856
AT4G29130	17844
AT5G58100	17841
AT2G01670	17824
AT4G10060	17810
AT1G55325	17800
AT2G14750	17796
AT2G33120	17770
AT3G60820	17767
AT1G54030	17745
AT4G05785	17739
AT3G51160	17738
AT1G72450	17735
AT1G27000	17727
AT4G29840	17703
AT3G03105	17697
AT4G24330	17665
AT5G35200	17662
AT3G27260	17656
AT2G35610	17655
AT1G65540	17650
AT3G01780	17643
AT5G48620	17633
AT4G04770	17624
AT3G22240	17621
AT1G74100	17617
AT2G01570	17614
AT5G51750	17604
AT2G04390	17603
AT4G30920	17603
AT5G44100	17588
AT5G16050	17578
AT4G01480	17577
AT5G52040	17567
AT3G04740	17553
AT5G48160	17533
AT4G39940	17532
AT4G33050	17531
AT5G62890	17525
AT5G41140	17523
AT5G67590	17507
AT3G03710	17503
AT2G05255	17499
AT1G18500	17496
AT3G09090	17485
AT5G23980	17474
AT3G20410	17457
AT4G10120	17452
AT3G54620	17443
AT1G09270	17442
AT1G13210	17437
AT1G08800	17434
AT4G34980	17431
AT2G39390	17429
AT3G44630	17428
AT1G51710	17422
AT1G55450	17420
AT2G28950	17416
AT5G16270	17416
AT5G54900	17414
AT2G40510	17403
AT3G09740	17400
AT1G51070	17389
AT1G61250	17376
AT5G51110	17370
AT4G31160	17361
AT4G14360	17360
AT5G49460	17357
AT3G28040	17334
AT5G11790	17332
AT2G04842	17327
AT4G37120	17326
AT5G03760	17324
AT1G74270	17321
AT1G16720	17314
AT3G04870	17313
AT5G43780	17308
AT5G01410	17306
AT5G04870	17302
AT3G63500	17271
AT3G44750	17268
AT2G07766	17251
AT5G22800	17247
AT1G74960	17232
AT1G68060	17229
AT3G48530	17227
AT5G20730	17224
AT1G19670	17220
AT1G69410	17220
AT1G70940	17217
AT3G50000	17210
AT4G26940	17209
AT2G24420	17208
AT1G79090	17196
AT2G45810	17188
AT1G54490	17185
AT5G59540	17182
AT3G44300	17178
AT1G03740	17173
AT4G36210	17167
AT5G11880	17163
AT4G13350	17162
AT3G22110	17159
AT4G06810	17138
AT2G40430	17137
AT4G06805	17137
AT3G44670	17135
AT1G53840	17118
AT4G30270	17118
AT3G62900	17104
AT1G73060	17098
AT5G67385	17097
AT4G39850	17088
AT1G49700	17082
AT5G13110	17077
AT3G07460	17075
AT1G50660	17074
AT2G17390	17069
AT2G02100	17068
AT3G06350	17066
AT1G30270	17064
AT1G17360	17063
AT5G64030	17063
AT5G09890	17052
AT3G02550	17048
AT3G56040	17022
AT4G36195	17022
AT5G14330	17019
AT3G45190	17018
AT1G10170	17017
AT1G74560	17007
AT3G05165	17006
AT4G03080	16993
AT2G34590	16989
AT5G03540	16981
AT2G36490	16967
AT4G34260	16965
AT5G60170	16965
AT3G26740	16950
AT1G12360	16943
AT5G16880	16943
AT3G62980	16928
AT5G54310	16920
AT5G18410	16919
AT1G08450	16917
AT4G24920	16916
AT3G13790	16905
AT1G67785	16901
AT5G45480	16895
AT2G09990	16893
AT3G26060	16889
AT4G33530	16889
AT1G76930	16888
AT5G14430	16884
AT4G19860	16878
AT3G51310	16875
AT1G04750	16874
AT4G25970	16870
AT5G24810	16865
AT4G38545	16864
AT4G26300	16861
AT5G12950	16854
AT2G20860	16852
AT2G40730	16850
AT3G57610	16850
AT2G22470	16836
AT2G31790	16835
AT3G47650	16832
AT5G27700	16826
AT5G47570	16826
AT1G45688	16813
AT3G27740	16812
AT4G32760	16805
AT5G13560	16804
AT3G61690	16795
AT5G44720	16789
AT1G51060	16784
AT4G38540	16777
AT3G05730	16771
AT1G43910	16770
AT2G44610	16768
AT3G48740	16766
AT1G70160	16748
AT5G53450	16748
AT1G72410	16743
AT2G03820	16743
AT2G39190	16740
AT5G42790	16739
AT5G57330	16737
AT3G13690	16735
AT3G60330	16735
AT1G74670	16726
AT1G80490	16721
AT1G64370	16709
AT1G34370	16700
AT5G12120	16699
AT2G25800	16695
AT3G48890	16691
AT1G04690	16690
AT3G16270	16690
AT4G23470	16689
AT2G09225	16688
AT3G60600	16688
AT4G17600	16688
AT3G03270	16686
AT5G52530	16684
AT2G22300	16683
AT2G26980	16683
AT5G28050	16680
AT2G16280	16678
AT2G46520	16659
AT5G12470	16659
AT3G49720	16644
AT3G57660	16644
AT2G34750	16630
AT5G64140	16626
AT1G48490	16622
AT5G65110	16609
AT1G30470	16605
AT2G26740	16595
AT5G17890	16595
AT2G14910	16586
AT3G12670	16586
AT3G53580	16586
AT4G21860	16583
AT3G48860	16581
AT5G22740	16557
AT2G21620	16556
AT5G35590	16555
AT3G04210	16554
AT4G30200	16551
AT5G50530	16548
AT2G17790	16544
AT1G56450	16540
AT1G17580	16539
AT3G08520	16531
AT2G01850	16521
AT3G54440	16516
AT4G36140	16514
AT5G35170	16503
AT2G14120	16483
AT5G62790	16477
AT3G47250	16476
AT3G27300	16469
AT1G55210	16466
AT2G37110	16464
AT1G27310	16458
AT1G13060	16439
AT5G16280	16439
AT3G55020	16435
AT1G33240	16434
AT4G01070	16428
AT3G56370	16427
AT1G15130	16422
AT3G53180	16417
AT2G30060	16410
AT3G26810	16406
AT5G10560	16401
AT3G15640	16389
AT2G32080	16388
AT1G65440	16382
AT1G10390	16377
AT3G03100	16373
AT1G76680	16365
AT2G33220	16365
AT2G39990	16364
AT3G49490	16357
AT1G23740	16353
AT5G16030	16353
AT5G18620	16340
AT4G38130	16337
AT1G73920	16332
AT4G06665	16327
AT5G23040	16317
AT2G25660	16312
AT2G30980	16310
AT1G07810	16308
AT3G25820	16306
AT3G61600	16304
AT3G49960	16302
AT3G11930	16300
AT1G02840	16298
AT3G28930	16296
AT1G04210	16278
AT3G07480	16273
AT2G36390	16268
AT3G16130	16263
AT4G39680	16261
AT2G26650	16258
AT1G79270	16250
AT2G47590	16240
AT5G20990	16238
AT3G05970	16237
AT2G46500	16236
AT2G14170	16235
AT3G56860	16228
AT1G54780	16224
AT1G03630	16215
AT4G12730	16209
AT4G04040	16198
AT5G64960	16196
AT5G23575	16192
AT3G46530	16176
AT1G76878	16169
AT3G17205	16169
AT5G55300	16169
AT1G08830	16163
AT3G22790	16162
AT1G43710	16153
AT3G11450	16144
AT5G19440	16144
AT1G08260	16141
AT1G06700	16138
AT2G40290	16138
AT1G75800	16134
AT1G04503	16127
AT2G45070	16127
AT3G05910	16120
AT3G17790	16120
AT3G26070	16119
AT1G03680	16114
AT5G58410	16112
AT1G64520	16106
AT1G15980	16100
AT4G32850	16100
AT3G12020	16096
AT1G17500	16091
AT1G43850	16084
AT3G21250	16084
AT4G33430	16082
AT5G02160	16082
AT5G45490	16079
AT1G70310	16078
AT3G54470	16078
AT1G65260	16074
AT4G13510	16071
AT1G74090	16070
AT2G18440	16060
AT4G13505	16057
AT1G17100	16053
AT2G07774	16053
AT5G48230	16051
AT3G28715	16045
AT1G45130	16024
AT2G19830	16021
AT1G09560	16009
AT3G51260	16004
AT1G49040	16002
AT5G66420	15998
AT2G42790	15994
AT5G16210	15985
AT5G24740	15978
AT2G07771	15977
AT3G19760	15976
AT5G49740	15975
AT3G54360	15967
AT3G16850	15959
AT2G48060	15957
AT3G12630	15956
AT4G37510	15955
AT5G02610	15951
AT1G24280	15948
AT1G76880	15945
AT1G09130	15938
AT5G63195	15936
AT5G03300	15926
AT1G03900	15917
AT3G28180	15916
AT3G57150	15915
AT4G32620	15899
AT3G05090	15882
AT5G62720	15872
AT3G22850	15861
AT3G18390	15856
AT1G60940	15851
AT1G79600	15847
AT5G50640	15845
AT1G18620	15837
AT5G05730	15836
AT1G19450	15831
AT3G22845	15821
AT2G01690	15817
AT1G78970	15805
AT4G34640	15805
AT1G52410	15799
AT3G27430	15797
AT1G45160	15778
AT2G03680	15777
AT2G33370	15764
AT3G25830	15761
AT2G01450	15746
AT1G28290	15740
AT1G67560	15721
AT4G31880	15715
AT4G28470	15714
AT4G11270	15713
AT2G20960	15706
AT3G19130	15705
AT5G06360	15705
AT5G20500	15703
AT4G15550	15697
AT4G17100	15693
AT2G29510	15678
AT3G05490	15677
AT3G27060	15675
AT3G07470	15666
