Feature,Normalized.Dispersion
ENSMUSG00000036766,-0.990159622808236
ENSMUSG00000026219,-0.08155829387600615
ENSMUSG00000073633,-0.7063871157660242
ENSMUSG00000026220,-5.863393650363247
ENSMUSG00000118590,-0.6273405360954031
ENSMUSG00000052477,-0.13480979182733918
ENSMUSG00000089844,-0.9855650216003332
ENSMUSG00000073631,-0.5409838169811721
ENSMUSG00000072109,-1.3142365239888791
ENSMUSG00000121342,-1.8936021504348528
ENSMUSG00000079457,-0.7059682001440255
ENSMUSG00000090252,1.2819607132700164
ENSMUSG00000121478,-2.6743796738735943
ENSMUSG00000091199,-1.9748629123799353
ENSMUSG00000089652,NaN
ENSMUSG00000118591,NaN
ENSMUSG00000089714,NaN
ENSMUSG00000070034,-0.9570804024088931
ENSMUSG00000121044,0.5081070350003928
ENSMUSG00000090103,-0.539300768887408
ENSMUSG00000070031,0.8458664603719319
ENSMUSG00000073628,0.8996693062623928
ENSMUSG00000090246,1.2489595629807762
ENSMUSG00000026222,0.3755150611236987
ENSMUSG00000052760,-0.21005524447304477
ENSMUSG00000036707,-0.18190664643311208
ENSMUSG00000026223,-0.4559437094556784
ENSMUSG00000026224,-0.6744576267044825
ENSMUSG00000099767,-0.7167713661469152
ENSMUSG00000049608,-0.7205470660203396
ENSMUSG00000100108,0.7803731638698292
ENSMUSG00000026226,NaN
ENSMUSG00000026227,-1.5149114004058537
ENSMUSG00000026229,-0.8587682246863059
ENSMUSG00000026228,3.675424527004622
ENSMUSG00000062590,1.95748888226302
ENSMUSG00000087538,-0.3647616905182744
ENSMUSG00000079445,-0.8956512193523329
ENSMUSG00000099644,NaN
ENSMUSG00000026234,0.2545825941994353
ENSMUSG00000073627,-0.17079161326009815
ENSMUSG00000026237,-0.28007240821733914
ENSMUSG00000036574,0.8584576974015038
ENSMUSG00000120706,-1.1338753559996744
ENSMUSG00000121071,-1.2899451244408742
ENSMUSG00000120538,-2.4388347376778916
ENSMUSG00000120832,5.832565021686518
ENSMUSG00000119944,-1.448834138317464
